Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SingleSwingLearning,0.626,63661.462,83.703,10260,0.647
SingleSwingLearning,0.645,63755.731,84.109,10243,0.648
SingleSwingLearning,0.624,63848.269,82.557,10244,0.648
SingleSwingLearning,0.628,63936.990,78.380,10241,0.648
SingleSwingLearning,0.623,64028.926,82.272,10293,0.648
SingleSwingLearning,0.628,64113.823,75.574,10298,0.649
SingleSwingLearning,0.619,64203.944,79.825,10279,0.649
SingleSwingLearning,0.599,64291.957,78.311,10249,0.649
SingleSwingLearning,0.637,64379.734,78.051,10241,0.650
SingleSwingLearning,0.624,64464.464,75.561,10293,0.650
SingleSwingLearning,0.644,64558.727,84.400,10256,0.650
SingleSwingLearning,0.615,64652.541,84.331,10277,0.650
SingleSwingLearning,0.621,64741.662,80.189,10241,0.651
SingleSwingLearning,0.611,64832.410,81.344,10266,0.651
SingleSwingLearning,0.642,64918.268,76.897,10253,0.651
SingleSwingLearning,0.587,65010.575,81.220,10251,0.651
SingleSwingLearning,0.640,65101.246,79.387,10258,0.652
SingleSwingLearning,0.636,65194.290,81.807,10254,0.652
SingleSwingLearning,0.625,65281.908,76.963,10245,0.652
SingleSwingLearning,0.613,65373.745,82.225,10241,0.652
SingleSwingLearning,0.626,65470.716,86.747,10301,0.653
SingleSwingLearning,0.633,65561.300,81.180,10264,0.653
SingleSwingLearning,0.630,65652.563,81.227,10271,0.653
SingleSwingLearning,0.673,65748.385,84.167,10298,0.653
SingleSwingLearning,0.661,65848.268,88.685,10253,0.654
SingleSwingLearning,0.628,65945.199,86.145,10267,0.654
SingleSwingLearning,0.623,66042.673,86.342,10245,0.654
SingleSwingLearning,0.622,66139.517,85.578,10248,0.654
SingleSwingLearning,0.635,66237.277,86.241,10256,0.655
SingleSwingLearning,0.627,66334.171,85.637,10251,0.655
SingleSwingLearning,0.648,66434.889,89.544,10295,0.655
SingleSwingLearning,0.638,66528.125,82.191,10242,0.655
SingleSwingLearning,0.640,66617.611,78.692,10252,0.656
SingleSwingLearning,0.616,66705.686,77.023,10265,0.656
SingleSwingLearning,0.639,66802.823,86.301,10242,0.656
SingleSwingLearning,0.688,66890.561,77.516,10271,0.656
SingleSwingLearning,0.616,66982.600,81.528,10286,0.657
SingleSwingLearning,0.660,67074.996,81.727,10247,0.657
SingleSwingLearning,0.642,67162.412,77.586,10297,0.657
SingleSwingLearning,0.624,67260.259,86.419,10245,0.657
SingleSwingLearning,0.622,67355.446,83.989,10295,0.658
SingleSwingLearning,0.628,67452.065,85.791,10243,0.658
SingleSwingLearning,0.627,67550.934,87.399,10246,0.658
SingleSwingLearning,0.619,67646.394,84.801,10263,0.658
SingleSwingLearning,0.627,67734.815,78.638,10259,0.659
SingleSwingLearning,0.633,67833.885,87.678,10287,0.659
SingleSwingLearning,0.650,67933.613,87.913,10261,0.659
SingleSwingLearning,0.631,68026.746,83.676,10241,0.659
SingleSwingLearning,0.629,68122.110,84.551,10274,0.660
SingleSwingLearning,0.635,68217.876,84.917,10299,0.660
SingleSwingLearning,0.629,68313.545,84.628,10241,0.660
SingleSwingLearning,0.658,68416.291,91.348,10281,0.660
SingleSwingLearning,0.638,68508.946,82.101,10245,0.660
SingleSwingLearning,0.625,68595.786,76.843,10247,0.661
SingleSwingLearning,0.603,68686.730,80.261,10245,0.661
SingleSwingLearning,0.622,68780.806,83.774,10248,0.661
SingleSwingLearning,0.630,68873.024,83.272,10287,0.661
SingleSwingLearning,0.644,68963.733,80.653,10243,0.662
SingleSwingLearning,0.628,69056.117,81.739,10265,0.662
SingleSwingLearning,0.636,69152.058,84.710,10267,0.662
SingleSwingLearning,0.636,69250.103,87.130,10263,0.662
SingleSwingLearning,0.649,69341.592,80.362,10256,0.663
SingleSwingLearning,0.611,69435.110,82.976,10254,0.663
SingleSwingLearning,0.648,69530.441,85.278,10285,0.663
SingleSwingLearning,0.626,69626.046,84.840,10245,0.663
SingleSwingLearning,0.619,69711.223,75.865,10294,0.663
SingleSwingLearning,0.639,69801.405,79.687,10243,0.664
SingleSwingLearning,0.642,69896.216,83.981,10250,0.664
SingleSwingLearning,0.615,69991.697,84.683,10250,0.664
SingleSwingLearning,0.631,70082.225,80.428,10255,0.664
SingleSwingLearning,0.643,70181.002,87.719,10266,0.665
SingleSwingLearning,0.628,70278.044,85.724,10253,0.665
SingleSwingLearning,0.607,70369.376,80.754,10250,0.665
SingleSwingLearning,0.608,70457.988,78.930,10247,0.665
SingleSwingLearning,0.625,70546.946,78.867,10285,0.665
SingleSwingLearning,0.628,70635.176,78.106,10260,0.666
SingleSwingLearning,0.635,70719.116,73.646,10277,0.666
SingleSwingLearning,0.638,70811.663,81.221,10273,0.666
SingleSwingLearning,0.627,70905.327,82.368,10280,0.666
SingleSwingLearning,0.616,70998.999,83.374,10266,0.667
SingleSwingLearning,0.625,71096.429,86.879,10253,0.667
SingleSwingLearning,0.638,71191.937,84.724,10241,0.667
SingleSwingLearning,0.611,71283.272,80.570,10277,0.667
SingleSwingLearning,0.619,71370.292,76.985,10265,0.667
SingleSwingLearning,0.635,71469.666,88.453,10243,0.668
SingleSwingLearning,0.625,71566.936,86.374,10248,0.668
SingleSwingLearning,0.613,71662.064,83.980,10265,0.668
SingleSwingLearning,0.651,71759.012,85.193,10273,0.668
SingleSwingLearning,0.655,71855.395,85.612,10277,0.669
SingleSwingLearning,0.629,71949.280,83.479,10266,0.669
SingleSwingLearning,0.622,72045.139,84.582,10249,0.669
SingleSwingLearning,0.648,72145.174,88.381,10259,0.669
SingleSwingLearning,0.675,72242.574,85.926,10286,0.669
SingleSwingLearning,0.648,72337.083,83.175,10249,0.670
SingleSwingLearning,0.634,72434.216,86.411,10254,0.670
SingleSwingLearning,0.629,72532.926,87.973,10264,0.670
SingleSwingLearning,0.633,72629.793,85.666,10276,0.670
SingleSwingLearning,0.636,72718.607,77.876,10242,0.670
SingleSwingLearning,0.618,72811.825,82.009,10262,0.671
SingleSwingLearning,0.649,72908.019,85.788,10270,0.671
SingleSwingLearning,0.615,72995.906,76.853,10243,0.671
SingleSwingLearning,0.605,73091.455,85.317,10287,0.671
SingleSwingLearning,0.642,73185.543,83.215,10248,0.672
SingleSwingLearning,0.622,73279.681,82.970,10249,0.672
SingleSwingLearning,0.616,73377.728,87.149,10249,0.672
SingleSwingLearning,0.609,73473.627,84.660,10246,0.672
SingleSwingLearning,0.619,73566.683,82.013,10250,0.672
SingleSwingLearning,0.635,73655.463,78.711,10290,0.673
SingleSwingLearning,0.610,73752.572,86.505,10247,0.673
SingleSwingLearning,0.619,73850.399,86.952,10272,0.673
SingleSwingLearning,0.627,73945.325,83.569,10269,0.673
SingleSwingLearning,0.629,74040.751,84.314,10243,0.673
SingleSwingLearning,0.656,74133.567,81.886,10255,0.674
SingleSwingLearning,0.635,74224.096,80.161,10251,0.674
SingleSwingLearning,0.634,74321.076,86.277,10267,0.674
SingleSwingLearning,0.617,74416.096,84.941,10245,0.674
SingleSwingLearning,0.638,74505.944,79.821,10253,0.674
SingleSwingLearning,0.615,74602.183,85.928,10247,0.675
SingleSwingLearning,0.611,74692.406,79.746,10247,0.675
SingleSwingLearning,0.644,74783.408,80.898,10261,0.675
SingleSwingLearning,0.621,74871.758,79.087,10251,0.675
SingleSwingLearning,0.647,74960.054,79.376,10261,0.675
SingleSwingLearning,0.619,75042.846,73.948,10252,0.676
SingleSwingLearning,0.619,75128.448,76.679,10277,0.676
SingleSwingLearning,0.627,75221.758,84.150,10292,0.676
SingleSwingLearning,0.642,75306.169,75.404,10264,0.676
SingleSwingLearning,0.643,75392.643,77.098,10283,0.676
SingleSwingLearning,0.626,75482.744,79.639,10261,0.677
SingleSwingLearning,0.643,75572.163,79.298,10256,0.677
SingleSwingLearning,0.628,75664.048,82.904,10242,0.677
SingleSwingLearning,0.619,75751.248,78.187,10248,0.677
SingleSwingLearning,0.608,75838.476,78.599,10284,0.677
SingleSwingLearning,0.654,75925.051,77.306,10285,0.678
SingleSwingLearning,0.631,76012.021,78.061,10287,0.678
SingleSwingLearning,0.639,76106.864,84.921,10254,0.678
SingleSwingLearning,0.641,76197.571,80.681,10300,0.678
SingleSwingLearning,0.624,76286.709,79.572,10244,0.679
SingleSwingLearning,0.627,76376.170,80.063,10257,0.679
SingleSwingLearning,0.612,76466.069,80.577,10250,0.679
SingleSwingLearning,0.636,76563.483,87.055,10265,0.679
SingleSwingLearning,0.647,76665.053,89.756,10263,0.679
SingleSwingLearning,0.643,76764.417,88.649,10301,0.680
SingleSwingLearning,0.638,76860.059,85.435,10263,0.680
SingleSwingLearning,0.632,76954.096,83.459,10272,0.680
SingleSwingLearning,0.671,77048.912,84.370,10248,0.680
SingleSwingLearning,0.639,77144.638,84.980,10298,0.680
SingleSwingLearning,0.638,77235.349,80.356,10291,0.681
SingleSwingLearning,0.608,77325.413,79.576,10258,0.681
SingleSwingLearning,0.626,77418.382,82.561,10243,0.681
SingleSwingLearning,0.634,77506.204,78.296,10269,0.681
SingleSwingLearning,0.649,77593.089,77.548,10249,0.681
SingleSwingLearning,0.638,77686.264,82.830,10244,0.681
SingleSwingLearning,0.615,77783.322,86.442,10256,0.682
SingleSwingLearning,0.643,77872.419,78.668,10287,0.682
SingleSwingLearning,0.610,77959.799,77.269,10261,0.682
SingleSwingLearning,0.619,78046.829,77.894,10245,0.682
SingleSwingLearning,0.617,78127.975,73.414,10279,0.682
SingleSwingLearning,0.613,78204.582,69.040,10247,0.683
SingleSwingLearning,0.619,78280.832,68.709,10252,0.683
SingleSwingLearning,0.621,78360.176,71.459,10246,0.683
SingleSwingLearning,0.615,78436.630,68.863,10262,0.683
SingleSwingLearning,0.615,78516.436,72.225,10265,0.683
SingleSwingLearning,0.622,78598.497,74.351,10242,0.684
SingleSwingLearning,0.640,78683.806,77.347,10243,0.684
SingleSwingLearning,0.654,78768.110,75.621,10245,0.684
SingleSwingLearning,0.641,78848.457,72.032,10246,0.684
SingleSwingLearning,0.624,78932.376,75.324,10245,0.684
SingleSwingLearning,0.624,79015.143,74.989,10255,0.685
SingleSwingLearning,0.625,79096.170,73.114,10251,0.685
SingleSwingLearning,0.624,79176.974,73.108,10266,0.685
SingleSwingLearning,0.626,79259.975,75.165,10241,0.685
SingleSwingLearning,0.638,79345.412,77.336,10246,0.685
SingleSwingLearning,0.623,79430.692,76.749,10295,0.685
SingleSwingLearning,0.623,79514.687,75.179,10246,0.686
SingleSwingLearning,0.625,79597.650,74.244,10252,0.686
SingleSwingLearning,0.641,79681.220,74.623,10266,0.686
SingleSwingLearning,0.605,79762.610,72.958,10258,0.686
SingleSwingLearning,0.611,79846.860,74.870,10264,0.686
SingleSwingLearning,0.617,79929.237,73.329,10246,0.687
SingleSwingLearning,0.616,80010.431,72.236,10252,0.687
SingleSwingLearning,0.615,80094.633,74.731,10241,0.687
SingleSwingLearning,0.605,80178.909,76.203,10242,0.687
SingleSwingLearning,0.623,80263.195,76.353,10262,0.687
SingleSwingLearning,0.616,80343.815,72.833,10263,0.688
SingleSwingLearning,0.623,80424.228,72.661,10261,0.688
SingleSwingLearning,0.621,80512.629,79.587,10241,0.688
SingleSwingLearning,0.636,80602.082,78.930,10265,0.688
SingleSwingLearning,0.635,80697.908,85.505,10259,0.688
SingleSwingLearning,0.625,80787.146,79.285,10244,0.689
SingleSwingLearning,0.639,80883.878,86.301,10289,0.689
SingleSwingLearning,0.645,80980.243,85.665,10302,0.689
SingleSwingLearning,0.628,81071.814,80.891,10258,0.689
SingleSwingLearning,0.627,81167.332,84.272,10255,0.689
SingleSwingLearning,0.629,81259.711,80.398,10246,0.689
SingleSwingLearning,0.647,81355.542,83.753,10282,0.690
SingleSwingLearning,0.638,81444.733,77.883,10296,0.690
SingleSwingLearning,0.645,81527.071,73.246,10246,0.690
SingleSwingLearning,0.595,81610.263,75.340,10262,0.690
SingleSwingLearning,0.625,81696.070,77.759,10267,0.690
SingleSwingLearning,0.639,81783.042,78.446,10269,0.691
SingleSwingLearning,0.625,81873.857,81.168,10269,0.691
SingleSwingLearning,0.644,81962.227,78.513,10273,0.691
SingleSwingLearning,0.625,82055.063,82.127,10244,0.691
SingleSwingLearning,0.635,82144.213,78.875,10264,0.691
SingleSwingLearning,0.612,82230.669,76.603,10243,0.691
SingleSwingLearning,0.638,82322.517,81.449,10243,0.692
SingleSwingLearning,0.631,82409.426,77.242,10263,0.692
SingleSwingLearning,0.616,82498.568,79.091,10259,0.692
SingleSwingLearning,0.619,82593.296,85.234,10245,0.692
SingleSwingLearning,0.626,82681.685,79.389,10257,0.692
SingleSwingLearning,0.645,82767.881,77.237,10248,0.692
SingleSwingLearning,0.616,82856.601,79.537,10253,0.693
SingleSwingLearning,0.623,82947.295,81.357,10263,0.693
SingleSwingLearning,0.631,83033.756,76.759,10266,0.693
SingleSwingLearning,0.617,83117.488,74.593,10285,0.693
SingleSwingLearning,0.609,83203.196,76.664,10244,0.693
SingleSwingLearning,0.628,83294.679,82.669,10241,0.693
SingleSwingLearning,0.621,83385.002,80.736,10298,0.694
SingleSwingLearning,0.624,83476.336,81.889,10300,0.694
SingleSwingLearning,0.667,83558.935,73.613,10282,0.694
SingleSwingLearning,0.625,83648.512,80.271,10284,0.694
SingleSwingLearning,0.649,83741.388,83.600,10258,0.694
SingleSwingLearning,0.640,83829.744,79.119,10246,0.694
SingleSwingLearning,0.622,83917.160,77.787,10241,0.695
SingleSwingLearning,0.620,84002.773,76.555,10260,0.695
SingleSwingLearning,0.632,84095.078,82.987,10253,0.695
SingleSwingLearning,0.648,84186.018,81.526,10242,0.695
SingleSwingLearning,0.614,84271.567,76.446,10244,0.695
SingleSwingLearning,0.641,84361.338,79.916,10254,0.695
SingleSwingLearning,0.654,84451.560,80.599,10297,0.696
SingleSwingLearning,0.647,84540.889,80.198,10256,0.696
SingleSwingLearning,0.646,84625.129,74.789,10297,0.696
SingleSwingLearning,0.623,84714.786,79.341,10249,0.696
SingleSwingLearning,0.616,84796.467,72.654,10293,0.696
SingleSwingLearning,0.619,84878.166,71.883,10243,0.696
SingleSwingLearning,0.631,84961.543,73.405,10275,0.697
SingleSwingLearning,0.634,85046.552,74.812,10264,0.697
SingleSwingLearning,0.626,85129.766,73.150,10251,0.697
SingleSwingLearning,0.597,85217.116,78.003,10252,0.697
SingleSwingLearning,0.601,85304.550,78.354,10250,0.697
SingleSwingLearning,0.603,85392.619,79.184,10255,0.697
SingleSwingLearning,0.648,85483.444,81.108,10273,0.698
SingleSwingLearning,0.640,85581.368,86.488,10290,0.698
SingleSwingLearning,0.645,85675.279,82.873,10286,0.698
SingleSwingLearning,0.630,85765.124,80.264,10248,0.698
SingleSwingLearning,0.614,85853.991,78.558,10261,0.698
SingleSwingLearning,0.612,85942.883,78.456,10247,0.698
SingleSwingLearning,0.617,86029.467,76.373,10241,0.699
SingleSwingLearning,0.634,86117.852,78.652,10270,0.699
SingleSwingLearning,0.624,86208.030,80.639,10287,0.699
SingleSwingLearning,0.622,86296.376,78.941,10245,0.699
SingleSwingLearning,0.641,86381.864,76.451,10273,0.699
SingleSwingLearning,0.626,86466.289,75.113,10255,0.699
SingleSwingLearning,0.620,86552.295,76.454,10283,0.700
SingleSwingLearning,0.615,86638.068,75.835,10275,0.700
SingleSwingLearning,0.610,86730.179,80.999,10257,0.700
SingleSwingLearning,0.616,86821.333,79.938,10243,0.700
SingleSwingLearning,0.623,86913.836,81.247,10254,0.700
SingleSwingLearning,0.625,87007.365,83.575,10285,0.700
SingleSwingLearning,0.609,87097.363,80.580,10259,0.701
SingleSwingLearning,0.614,87182.200,75.731,10246,0.701
SingleSwingLearning,0.621,87272.880,81.410,10278,0.701
SingleSwingLearning,0.619,87361.946,79.173,10290,0.701
SingleSwingLearning,0.625,87451.930,79.443,10243,0.701
SingleSwingLearning,0.649,87540.082,79.149,10259,0.701
SingleSwingLearning,0.616,87630.595,80.752,10248,0.701
SingleSwingLearning,0.641,87717.427,77.876,10300,0.702
SingleSwingLearning,0.631,87805.110,78.176,10293,0.702
SingleSwingLearning,0.637,87892.303,77.363,10250,0.702
SingleSwingLearning,0.615,87984.269,82.838,10263,0.702
SingleSwingLearning,0.626,88075.444,81.985,10260,0.702
SingleSwingLearning,0.622,88166.412,81.623,10250,0.702
SingleSwingLearning,0.640,88255.545,79.993,10254,0.702
SingleSwingLearning,0.621,88344.537,79.617,10280,0.703
SingleSwingLearning,0.618,88436.560,82.735,10247,0.703
SingleSwingLearning,0.632,88520.955,74.966,10263,0.703
SingleSwingLearning,0.624,88613.383,82.278,10291,0.703
SingleSwingLearning,0.622,88701.314,78.616,10256,0.703
SingleSwingLearning,0.635,88792.273,81.517,10260,0.703
SingleSwingLearning,0.612,88886.122,84.866,10272,0.704
SingleSwingLearning,0.621,88976.937,81.209,10257,0.704
SingleSwingLearning,0.642,89066.932,80.013,10262,0.704
SingleSwingLearning,0.609,89149.891,73.754,10248,0.704
SingleSwingLearning,0.614,89243.866,84.759,10256,0.704
SingleSwingLearning,0.617,89324.720,72.301,10245,0.704
SingleSwingLearning,0.618,89412.902,79.527,10295,0.704
SingleSwingLearning,0.609,89503.749,81.475,10262,0.705
SingleSwingLearning,0.623,89594.501,82.154,10283,0.705
SingleSwingLearning,0.622,89680.089,76.639,10302,0.705
SingleSwingLearning,0.607,89767.329,77.131,10276,0.705
SingleSwingLearning,0.645,89855.770,78.327,10269,0.705
SingleSwingLearning,0.614,89945.190,80.230,10293,0.705
SingleSwingLearning,0.628,90039.819,85.634,10260,0.705
SingleSwingLearning,0.603,90126.948,78.102,10243,0.706
SingleSwingLearning,0.624,90212.703,76.138,10241,0.706
SingleSwingLearning,0.628,90302.252,80.126,10262,0.706
SingleSwingLearning,0.603,90398.539,86.699,10277,0.706
SingleSwingLearning,0.611,90486.908,79.095,10251,0.706
SingleSwingLearning,0.653,90574.062,77.923,10263,0.706
SingleSwingLearning,0.612,90661.999,77.951,10296,0.707
SingleSwingLearning,0.612,90747.813,77.179,10300,0.707
SingleSwingLearning,0.618,90836.273,80.149,10269,0.707
SingleSwingLearning,0.621,90924.425,79.643,10242,0.707
SingleSwingLearning,0.617,91007.530,74.944,10250,0.707
SingleSwingLearning,0.624,91091.473,76.062,10269,0.707
SingleSwingLearning,0.612,91178.193,78.832,10258,0.707
SingleSwingLearning,0.620,91262.455,76.147,10251,0.708
SingleSwingLearning,0.616,91343.797,73.588,10262,0.708
SingleSwingLearning,0.620,91425.304,73.735,10261,0.708
SingleSwingLearning,0.617,91505.871,72.847,10273,0.708
SingleSwingLearning,0.605,91586.374,72.813,10261,0.708
SingleSwingLearning,0.616,91672.754,78.323,10284,0.708
SingleSwingLearning,0.613,91752.969,72.114,10252,0.708
SingleSwingLearning,0.617,91837.757,75.662,10243,0.709
SingleSwingLearning,0.609,91925.796,79.246,10252,0.709
SingleSwingLearning,0.608,92016.068,81.329,10261,0.709
SingleSwingLearning,0.643,92104.060,79.162,10256,0.709
SingleSwingLearning,0.632,92183.057,70.583,10245,0.709
SingleSwingLearning,0.609,92270.767,78.304,10245,0.709
SingleSwingLearning,0.618,92354.045,74.109,10272,0.710
SingleSwingLearning,0.624,92437.986,75.102,10262,0.710
SingleSwingLearning,0.609,92522.875,76.429,10259,0.710
SingleSwingLearning,0.604,92599.083,68.406,10289,0.710
SingleSwingLearning,0.622,92675.390,68.556,10276,0.710
SingleSwingLearning,0.620,92761.897,76.839,10248,0.710
SingleSwingLearning,0.597,92840.425,69.591,10246,0.710
SingleSwingLearning,0.617,92921.720,72.960,10261,0.711
SingleSwingLearning,0.630,93008.494,78.196,10284,0.711
SingleSwingLearning,0.614,93097.370,80.138,10263,0.711
SingleSwingLearning,0.609,93184.141,77.927,10252,0.711
SingleSwingLearning,0.644,93267.982,75.061,10246,0.711
SingleSwingLearning,0.620,93350.548,73.207,10302,0.711
SingleSwingLearning,0.630,93435.949,76.224,10286,0.711
SingleSwingLearning,0.614,93520.135,75.022,10248,0.712
SingleSwingLearning,0.608,93603.764,74.583,10250,0.712
SingleSwingLearning,0.626,93682.925,70.262,10266,0.712
SingleSwingLearning,0.636,93771.792,78.673,10280,0.712
SingleSwingLearning,0.610,93854.335,73.094,10303,0.712
SingleSwingLearning,0.643,93936.521,72.703,10266,0.712
SingleSwingLearning,0.624,94016.997,71.512,10248,0.712
SingleSwingLearning,0.623,94100.282,73.958,10249,0.713
SingleSwingLearning,0.632,94179.313,69.892,10294,0.713
SingleSwingLearning,0.641,94263.038,73.955,10262,0.713
SingleSwingLearning,0.598,94343.589,71.421,10243,0.713
SingleSwingLearning,0.632,94423.409,70.487,10260,0.713
SingleSwingLearning,0.644,94505.045,71.887,10258,0.713
SingleSwingLearning,0.607,94586.820,72.115,10242,0.713
SingleSwingLearning,0.634,94670.569,75.953,10241,0.713
SingleSwingLearning,0.616,94751.984,73.661,10259,0.714
SingleSwingLearning,0.612,94831.625,71.834,10251,0.714
SingleSwingLearning,0.617,94913.968,74.581,10303,0.714
SingleSwingLearning,0.614,94997.935,76.220,10241,0.714
SingleSwingLearning,0.614,95078.984,73.325,10294,0.714
SingleSwingLearning,0.618,95158.268,71.576,10245,0.714
SingleSwingLearning,0.624,95248.052,81.357,10244,0.714
SingleSwingLearning,0.613,95333.239,76.115,10255,0.714
SingleSwingLearning,0.619,95418.660,76.280,10293,0.715
SingleSwingLearning,0.642,95502.018,74.118,10248,0.715
SingleSwingLearning,0.598,95584.674,73.811,10272,0.715
