Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SingleSwingLearning,0.623,18628.343,81.068,10268,-0.027
SingleSwingLearning,0.620,18715.368,78.497,10244,-0.027
SingleSwingLearning,0.633,18797.466,74.025,10287,-0.026
SingleSwingLearning,0.619,18882.634,76.487,10283,-0.026
SingleSwingLearning,0.623,18969.412,77.402,10259,-0.025
SingleSwingLearning,0.617,19055.081,76.566,10274,-0.025
SingleSwingLearning,0.605,19136.341,72.206,10241,-0.025
SingleSwingLearning,0.633,19216.661,71.689,10254,-0.024
SingleSwingLearning,0.622,19300.376,75.112,10241,-0.024
SingleSwingLearning,0.613,19382.784,73.809,10246,-0.024
SingleSwingLearning,0.619,19465.015,73.591,10280,-0.023
SingleSwingLearning,0.626,19547.607,73.679,10272,-0.023
SingleSwingLearning,0.622,19627.983,71.316,10277,-0.022
SingleSwingLearning,0.625,19710.110,73.053,10244,-0.022
SingleSwingLearning,0.614,19791.914,72.685,10264,-0.022
SingleSwingLearning,0.658,19876.220,75.179,10247,-0.021
SingleSwingLearning,0.597,19957.179,71.821,10294,-0.021
SingleSwingLearning,0.626,20042.917,76.253,10259,-0.021
SingleSwingLearning,0.621,20136.221,83.845,10272,-0.020
SingleSwingLearning,0.605,20221.829,76.836,10294,-0.020
SingleSwingLearning,0.618,20302.622,72.366,10244,-0.020
SingleSwingLearning,0.585,20380.144,69.101,10259,-0.019
SingleSwingLearning,0.603,20457.924,69.088,10263,-0.019
SingleSwingLearning,0.626,20535.770,68.635,10248,-0.019
SingleSwingLearning,0.629,20613.835,68.841,10298,-0.018
SingleSwingLearning,0.614,20687.470,65.133,10279,-0.018
SingleSwingLearning,0.613,20762.009,65.331,10246,-0.018
SingleSwingLearning,0.625,20840.718,69.559,10244,-0.017
SingleSwingLearning,0.647,20929.974,79.372,10251,-0.017
SingleSwingLearning,0.620,21016.610,76.918,10288,-0.017
SingleSwingLearning,0.618,21103.385,77.448,10241,-0.016
SingleSwingLearning,0.672,21187.066,74.833,10260,-0.016
SingleSwingLearning,0.624,21271.193,75.024,10302,-0.016
SingleSwingLearning,0.619,21359.924,78.285,10296,-0.015
SingleSwingLearning,0.634,21447.527,77.617,10243,-0.015
SingleSwingLearning,0.637,21536.338,78.871,10302,-0.015
SingleSwingLearning,0.610,21621.709,75.475,10258,-0.014
SingleSwingLearning,0.611,21706.623,75.015,10257,-0.014
SingleSwingLearning,0.655,21792.281,75.679,10249,-0.014
SingleSwingLearning,0.619,21876.917,75.205,10243,-0.013
SingleSwingLearning,0.623,21956.925,71.310,10252,-0.013
SingleSwingLearning,0.619,22033.189,67.934,10248,-0.013
SingleSwingLearning,0.671,22109.465,67.761,10254,-0.013
SingleSwingLearning,0.622,22185.661,67.697,10267,-0.012
SingleSwingLearning,0.653,22261.781,67.493,10247,-0.012
SingleSwingLearning,0.605,22346.668,75.961,10266,-0.012
SingleSwingLearning,0.638,22433.315,77.391,10248,-0.011
SingleSwingLearning,0.634,22520.370,76.815,10250,-0.011
SingleSwingLearning,0.612,22603.866,73.673,10246,-0.011
SingleSwingLearning,0.658,22685.987,72.330,10290,-0.011
SingleSwingLearning,0.653,22769.846,73.883,10284,-0.010
SingleSwingLearning,0.606,22852.130,72.751,10241,-0.010
SingleSwingLearning,0.611,22938.740,76.482,10256,-0.010
SingleSwingLearning,0.648,23025.026,75.989,10279,-0.009
SingleSwingLearning,0.636,23111.172,75.373,10252,-0.009
SingleSwingLearning,0.607,23200.725,78.652,10259,-0.009
SingleSwingLearning,0.619,23282.337,71.237,10244,-0.008
SingleSwingLearning,0.626,23363.974,70.826,10254,-0.008
SingleSwingLearning,0.652,23450.425,75.955,10300,-0.008
SingleSwingLearning,0.640,23540.064,79.446,10263,-0.008
SingleSwingLearning,0.617,23623.969,74.149,10249,-0.007
SingleSwingLearning,0.624,23709.695,75.507,10284,-0.007
SingleSwingLearning,0.648,23789.558,70.451,10292,-0.007
SingleSwingLearning,0.646,23865.979,67.140,10244,-0.006
SingleSwingLearning,0.632,23940.036,65.314,10269,-0.006
SingleSwingLearning,0.643,24020.025,69.794,10254,-0.006
SingleSwingLearning,0.603,24097.806,67.561,10275,-0.005
SingleSwingLearning,0.631,24182.199,73.831,10245,-0.005
SingleSwingLearning,0.606,24271.243,78.886,10243,-0.005
SingleSwingLearning,0.738,24358.164,76.318,10298,-0.004
