0	0.43	9	8	diff	turn_medi	0	0	0	0	0	0	0	0	1	0
0	1.46	1	15	diff	turn_easy	0	0	0	0	0	0	0	1	1	0
0	1.68	11	13	diff	turn_easy	0	0	0	0	0	0	0	2	1	0
0	1.81	3	7	diff	turn_easy	0	0	0	0	0	0	0	3	1	0
0	0.68	7	10	diff	turn_medi	0	0	0	0	0	0	0	3	2	0
0	0.43	1	14	diff	turn_medi	0	0	0	0	0	0	0	3	3	0
0	0.95	7	10	diff	turn_easy	0	0	0	0	0	0	0	4	3	0
0	1.95	5	9	diff	turn_easy	0	0	0	0	0	0	0	5	3	0
0	1.10	7	15	diff	turn_easy	0	0	0	0	0	0	0	6	3	0
0	0.54	12	7	diff	turn_medi	0	0	0	0	0	0	0	6	4	0
0	1.91	5	16	diff	turn_easy	0	0	0	0	0	0	0	7	4	0
0	2.52	11	11	diff	turn_easy	0	0	0	0	0	0	0	8	4	0
0	1.47	7	13	diff	turn_easy	0	0	0	0	0	0	0	9	4	0
0	0.06	4	9	easy	turn_medi	0	0	1	0	0	0	0	9	4	0
0	1.70	12	14	diff	turn_easy	0	0	1	0	0	0	0	10	4	0
0	0.07	7	10	easy	turn_medi	0	0	2	0	0	0	0	10	4	0
0	0.74	2	13	diff	turn_easy	0	0	2	0	0	0	0	11	4	0
0	0.15	7	12	medi	turn_easy	0	0	2	0	1	0	0	11	4	0
0	0.79	7	11	diff	turn_easy	0	0	2	0	1	0	0	12	4	0
0	1.57	8	10	diff	turn_easy	0	0	2	0	1	0	0	13	4	0
0	2.12	11	13	diff	turn_easy	0	0	2	0	1	0	0	14	4	0
0	0.38	12	13	diff	turn_easy	0	0	2	0	1	0	0	15	4	0
0	0.60	12	12	diff	turn_easy	0	0	2	0	1	0	0	16	4	0
0	0.42	7	16	diff	turn_medi	0	0	2	0	1	0	0	16	5	0
0	0.59	10	9	diff	turn_easy	0	0	2	0	1	0	0	17	5	0
0	0.28	0	11	medi	turn_medi	0	0	2	0	1	1	0	17	5	0
0	0.44	12	16	diff	turn_easy	0	0	2	0	1	1	0	18	5	0
0	1.42	9	14	diff	turn_easy	0	0	2	0	1	1	0	19	5	0
0	1.37	10	10	diff	turn_easy	0	0	2	0	1	1	0	20	5	0
0	1.39	2	8	diff	turn_easy	0	0	2	0	1	1	0	21	5	0
0	1.40	5	16	diff	turn_easy	0	0	2	0	1	1	0	22	5	0
0	1.24	3	9	diff	turn_easy	0	0	2	0	1	1	0	23	5	0
0	1.78	8	10	diff	turn_easy	0	0	2	0	1	1	0	24	5	0
0	3.16	1	12	diff	turn_easy	0	0	2	0	1	1	0	25	5	0
0	1.42	3	6	diff	turn_easy	0	0	2	0	1	1	0	26	5	0
0	1.61	9	16	diff	turn_easy	0	0	2	0	1	1	0	27	5	0
