Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.710,6982.593,11.816,10257,0.978
SaverLearning,0.694,6995.904,11.806,10243,0.978
SaverLearning,0.711,7009.093,11.679,10241,0.978
SaverLearning,0.715,7022.556,11.930,10246,0.978
SaverLearning,0.693,7035.915,11.853,10251,0.978
SaverLearning,0.719,7049.485,12.034,10245,0.978
SaverLearning,0.707,7063.117,12.101,10245,0.978
SaverLearning,0.707,7076.919,12.238,10248,0.978
SaverLearning,0.693,7090.438,12.025,10257,0.978
SaverLearning,0.715,7103.742,11.793,10241,0.978
SaverLearning,0.720,7117.107,11.822,10259,0.978
SaverLearning,0.772,7130.816,12.090,10244,0.978
SaverLearning,0.734,7144.512,12.135,10263,0.978
SaverLearning,0.708,7157.824,11.788,10249,0.978
SaverLearning,0.722,7171.432,12.081,10261,0.978
SaverLearning,0.703,7184.948,11.978,10242,0.978
SaverLearning,0.705,7198.277,11.796,10248,0.978
SaverLearning,0.699,7211.807,12.022,10242,0.979
SaverLearning,0.706,7225.261,11.939,10248,0.979
SaverLearning,0.708,7238.474,11.698,10245,0.979
SaverLearning,0.711,7251.992,11.986,10250,0.979
SaverLearning,0.707,7265.311,11.787,10244,0.979
SaverLearning,0.702,7278.753,11.900,10249,0.979
SaverLearning,0.697,7291.978,11.694,10250,0.979
SaverLearning,0.701,7305.481,11.962,10242,0.979
SaverLearning,0.713,7318.936,11.903,10242,0.979
SaverLearning,0.707,7332.274,11.806,10241,0.979
SaverLearning,0.687,7345.595,11.819,10242,0.979
SaverLearning,0.688,7359.005,11.915,10258,0.979
SaverLearning,0.712,7372.406,11.867,10242,0.979
SaverLearning,0.705,7385.974,12.035,10241,0.979
SaverLearning,0.723,7399.229,11.729,10246,0.979
SaverLearning,0.703,7412.346,11.604,10242,0.979
SaverLearning,0.703,7425.557,11.682,10250,0.979
SaverLearning,0.710,7438.819,11.739,10243,0.979
SaverLearning,0.695,7452.123,11.815,10243,0.979
SaverLearning,0.704,7465.378,11.745,10261,0.979
SaverLearning,0.719,7478.802,11.880,10248,0.979
SaverLearning,0.702,7492.200,11.871,10243,0.979
