Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.725,1803.512,14.675,10242,0.902
SaverLearning,0.692,1819.496,14.286,10247,0.903
SaverLearning,0.695,1836.014,14.795,10242,0.904
SaverLearning,0.715,1852.603,14.781,10253,0.904
SaverLearning,0.743,1869.226,14.798,10249,0.905
SaverLearning,0.726,1885.434,14.410,10241,0.906
SaverLearning,0.768,1901.552,14.340,10253,0.907
SaverLearning,0.691,1917.130,13.900,10241,0.908
SaverLearning,0.735,1932.837,13.991,10255,0.908
SaverLearning,0.708,1948.453,13.917,10249,0.909
SaverLearning,0.725,1964.593,14.389,10252,0.910
SaverLearning,0.716,1980.611,14.274,10245,0.911
SaverLearning,0.718,1996.803,14.422,10247,0.911
SaverLearning,0.716,2012.849,14.289,10251,0.912
SaverLearning,0.711,2029.110,14.499,10242,0.913
SaverLearning,0.715,2045.749,14.812,10254,0.913
SaverLearning,0.739,2062.364,14.786,10243,0.914
SaverLearning,0.705,2079.302,15.130,10254,0.915
SaverLearning,0.699,2095.928,14.843,10254,0.915
SaverLearning,0.731,2112.866,15.107,10243,0.916
SaverLearning,0.686,2129.260,14.655,10241,0.917
SaverLearning,0.731,2145.636,14.615,10246,0.917
SaverLearning,0.689,2161.737,14.394,10257,0.918
SaverLearning,0.722,2178.522,14.983,10242,0.918
SaverLearning,0.703,2195.351,15.031,10241,0.919
SaverLearning,0.698,2212.091,14.942,10250,0.920
SaverLearning,0.708,2228.025,14.183,10246,0.920
SaverLearning,0.719,2245.362,15.523,10246,0.921
SaverLearning,0.725,2262.071,14.882,10253,0.921
SaverLearning,0.741,2279.217,15.259,10247,0.922
SaverLearning,0.719,2295.493,14.424,10250,0.922
SaverLearning,0.706,2311.551,14.255,10245,0.923
SaverLearning,0.718,2327.836,14.506,10254,0.924
SaverLearning,0.715,2344.041,14.449,10247,0.924
SaverLearning,0.716,2360.236,14.411,10245,0.925
SaverLearning,0.716,2376.819,14.781,10243,0.925
SaverLearning,0.727,2393.311,14.679,10242,0.926
SaverLearning,0.729,2409.713,14.584,10243,0.926
SaverLearning,0.717,2425.978,14.468,10242,0.927
SaverLearning,0.699,2442.355,14.529,10241,0.927
SaverLearning,0.714,2458.561,14.382,10248,0.928
SaverLearning,0.723,2474.939,14.562,10248,0.928
SaverLearning,0.703,2491.490,14.752,10245,0.928
SaverLearning,0.696,2507.695,14.447,10256,0.929
SaverLearning,0.727,2524.230,14.724,10248,0.929
SaverLearning,0.698,2541.194,15.141,10250,0.930
SaverLearning,0.703,2558.001,14.979,10257,0.930
SaverLearning,0.724,2574.206,14.378,10243,0.931
SaverLearning,0.702,2590.631,14.613,10242,0.931
SaverLearning,0.730,2607.053,14.588,10252,0.932
SaverLearning,0.717,2623.736,14.834,10246,0.932
SaverLearning,0.698,2640.202,14.683,10258,0.932
SaverLearning,0.733,2656.746,14.708,10243,0.933
SaverLearning,0.706,2673.652,15.066,10241,0.933
SaverLearning,0.715,2690.965,15.445,10249,0.934
SaverLearning,0.708,2707.568,14.796,10250,0.934
SaverLearning,0.708,2724.232,14.847,10245,0.934
SaverLearning,0.723,2741.284,15.167,10246,0.935
SaverLearning,0.740,2758.437,15.226,10247,0.935
SaverLearning,0.715,2774.962,14.659,10244,0.936
SaverLearning,0.707,2791.577,14.773,10258,0.936
SaverLearning,0.713,2807.230,13.927,10249,0.936
SaverLearning,0.695,2823.845,14.792,10248,0.937
SaverLearning,0.724,2840.377,14.688,10246,0.937
SaverLearning,0.710,2856.860,14.678,10248,0.937
SaverLearning,0.693,2873.080,14.391,10241,0.938
SaverLearning,0.706,2889.964,15.055,10251,0.938
SaverLearning,0.696,2906.896,15.112,10249,0.938
SaverLearning,0.710,2923.998,15.236,10254,0.939
SaverLearning,0.701,2941.152,15.320,10254,0.939
SaverLearning,0.707,2958.375,15.365,10252,0.939
SaverLearning,0.710,2975.874,15.606,10246,0.940
SaverLearning,0.714,2992.942,15.210,10253,0.940
SaverLearning,0.699,3010.267,15.473,10243,0.940
SaverLearning,0.702,3027.639,15.507,10244,0.941
SaverLearning,0.712,3044.650,15.147,10243,0.941
SaverLearning,0.704,3062.275,15.746,10252,0.941
SaverLearning,0.711,3079.434,15.275,10249,0.942
SaverLearning,0.704,3096.687,15.390,10241,0.942
SaverLearning,0.728,3113.755,15.204,10248,0.942
SaverLearning,0.696,3131.561,15.921,10246,0.942
SaverLearning,0.701,3148.579,15.181,10244,0.943
SaverLearning,0.760,3165.813,15.318,10243,0.943
SaverLearning,0.701,3183.341,15.635,10245,0.943
SaverLearning,0.711,3201.048,15.777,10243,0.944
SaverLearning,0.704,3218.560,15.588,10250,0.944
SaverLearning,0.702,3235.797,15.347,10245,0.944
SaverLearning,0.708,3253.447,15.717,10242,0.944
SaverLearning,0.694,3270.625,15.322,10244,0.945
SaverLearning,0.700,3287.461,15.006,10250,0.945
SaverLearning,0.711,3304.533,15.175,10242,0.945
SaverLearning,0.715,3321.857,15.400,10244,0.946
SaverLearning,0.710,3339.344,15.562,10248,0.946
SaverLearning,0.699,3357.293,15.920,10246,0.946
SaverLearning,0.722,3375.092,15.896,10243,0.946
SaverLearning,0.702,3392.532,15.624,10242,0.947
SaverLearning,0.677,3408.646,14.391,10241,0.947
SaverLearning,0.687,3424.519,14.142,10249,0.947
SaverLearning,0.709,3440.500,14.183,10245,0.947
SaverLearning,0.691,3456.528,14.303,10242,0.948
SaverLearning,0.696,3472.373,14.129,10256,0.948
SaverLearning,0.755,3488.558,14.377,10244,0.948
SaverLearning,0.696,3504.839,14.502,10248,0.948
SaverLearning,0.698,3521.170,14.526,10246,0.949
SaverLearning,0.705,3537.166,14.213,10253,0.949
SaverLearning,0.703,3553.470,14.533,10244,0.949
SaverLearning,0.714,3569.881,14.604,10246,0.949
SaverLearning,0.700,3586.087,14.411,10245,0.949
SaverLearning,0.699,3602.220,14.374,10246,0.950
SaverLearning,0.719,3618.616,14.608,10244,0.950
SaverLearning,0.702,3634.746,14.371,10267,0.950
SaverLearning,0.697,3650.962,14.475,10242,0.950
SaverLearning,0.740,3667.343,14.551,10259,0.951
SaverLearning,0.689,3683.648,14.558,10247,0.951
SaverLearning,0.705,3699.890,14.452,10257,0.951
SaverLearning,0.706,3716.157,14.452,10249,0.951
SaverLearning,0.698,3732.581,14.595,10251,0.951
SaverLearning,0.711,3748.926,14.495,10252,0.952
SaverLearning,0.706,3765.184,14.452,10245,0.952
SaverLearning,0.718,3781.391,14.378,10243,0.952
SaverLearning,0.710,3797.357,14.157,10241,0.952
SaverLearning,0.697,3813.475,14.324,10242,0.952
SaverLearning,0.711,3829.037,13.835,10242,0.953
SaverLearning,0.693,3845.207,14.401,10247,0.953
SaverLearning,0.701,3861.079,14.095,10242,0.953
SaverLearning,0.727,3877.194,14.302,10251,0.953
SaverLearning,0.717,3893.753,14.703,10241,0.953
SaverLearning,0.690,3910.084,14.524,10242,0.954
SaverLearning,0.713,3926.719,14.813,10242,0.954
SaverLearning,0.698,3943.181,14.683,10245,0.954
SaverLearning,0.699,3959.731,14.745,10253,0.954
SaverLearning,0.712,3976.274,14.747,10251,0.954
SaverLearning,0.699,3992.504,14.425,10246,0.955
SaverLearning,0.710,4009.338,15.000,10247,0.955
SaverLearning,0.705,4026.107,14.911,10253,0.955
SaverLearning,0.704,4042.541,14.635,10247,0.955
SaverLearning,0.694,4059.303,14.925,10245,0.955
SaverLearning,0.719,4075.787,14.642,10245,0.955
SaverLearning,0.695,4092.135,14.563,10242,0.956
SaverLearning,0.730,4108.912,14.915,10241,0.956
SaverLearning,0.711,4125.432,14.682,10252,0.956
SaverLearning,0.717,4141.118,13.924,10247,0.956
SaverLearning,0.724,4157.458,14.508,10244,0.956
SaverLearning,0.708,4174.100,14.793,10250,0.957
SaverLearning,0.704,4190.673,14.718,10246,0.957
SaverLearning,0.689,4206.997,14.511,10247,0.957
SaverLearning,0.713,4223.477,14.662,10241,0.957
SaverLearning,0.705,4240.553,15.196,10245,0.957
SaverLearning,0.700,4257.524,15.150,10253,0.957
SaverLearning,0.747,4273.854,14.377,10246,0.958
SaverLearning,0.698,4289.920,14.333,10243,0.958
SaverLearning,0.727,4305.168,13.564,10246,0.958
SaverLearning,0.722,4320.453,13.555,10246,0.958
SaverLearning,0.693,4335.970,13.839,10257,0.958
SaverLearning,0.702,4351.118,13.456,10250,0.958
SaverLearning,0.726,4366.686,13.866,10243,0.958
SaverLearning,0.697,4382.607,14.192,10249,0.959
SaverLearning,0.717,4398.281,13.914,10243,0.959
SaverLearning,0.699,4413.800,13.752,10243,0.959
SaverLearning,0.934,4430.033,14.191,10245,0.959
SaverLearning,0.698,4446.707,14.824,10243,0.959
SaverLearning,0.690,4463.754,15.197,10246,0.959
SaverLearning,0.700,4479.881,14.276,10243,0.959
SaverLearning,0.725,4495.741,14.057,10253,0.960
SaverLearning,0.708,4510.846,13.363,10252,0.960
SaverLearning,0.696,4526.392,13.816,10255,0.960
SaverLearning,0.740,4541.726,13.562,10246,0.960
SaverLearning,0.695,4557.285,13.788,10250,0.960
SaverLearning,0.704,4573.193,14.099,10244,0.960
SaverLearning,0.709,4589.330,14.341,10245,0.960
SaverLearning,0.690,4605.576,14.441,10241,0.961
SaverLearning,0.702,4621.306,13.960,10242,0.961
SaverLearning,0.739,4637.432,14.283,10244,0.961
SaverLearning,0.703,4653.447,14.187,10246,0.961
SaverLearning,0.739,4669.715,14.368,10244,0.961
SaverLearning,0.721,4685.769,14.177,10251,0.961
SaverLearning,0.703,4701.623,14.044,10247,0.961
SaverLearning,0.707,4717.159,13.814,10249,0.962
SaverLearning,0.700,4733.498,14.510,10245,0.962
SaverLearning,0.697,4749.066,13.809,10248,0.962
SaverLearning,0.720,4764.672,13.819,10252,0.962
SaverLearning,0.751,4780.708,14.218,10241,0.962
SaverLearning,0.751,4796.437,13.944,10241,0.962
SaverLearning,0.763,4812.131,13.843,10243,0.962
SaverLearning,0.701,4827.908,13.988,10249,0.962
SaverLearning,0.694,4843.892,14.214,10245,0.963
SaverLearning,0.775,4858.876,13.252,10258,0.963
SaverLearning,0.709,4874.406,13.803,10248,0.963
SaverLearning,0.724,4889.635,13.520,10246,0.963
SaverLearning,0.736,4904.174,12.855,10243,0.963
SaverLearning,0.721,4919.052,13.191,10245,0.963
SaverLearning,0.743,4933.894,13.126,10252,0.963
SaverLearning,0.716,4948.212,12.684,10249,0.963
SaverLearning,0.723,4961.201,11.506,10250,0.964
SaverLearning,0.730,4974.064,11.389,10244,0.964
SaverLearning,0.708,4986.695,11.171,10243,0.964
SaverLearning,0.692,4999.451,11.333,10259,0.964
SaverLearning,0.694,5012.402,11.504,10250,0.964
SaverLearning,0.691,5025.553,11.705,10246,0.964
SaverLearning,0.703,5038.350,11.325,10243,0.964
SaverLearning,0.692,5051.371,11.570,10245,0.964
SaverLearning,0.700,5064.344,11.513,10249,0.964
SaverLearning,0.700,5077.185,11.387,10241,0.965
SaverLearning,0.693,5090.073,11.443,10245,0.965
SaverLearning,0.699,5103.099,11.567,10249,0.965
SaverLearning,0.698,5116.414,11.711,10247,0.965
SaverLearning,0.699,5129.188,11.331,10251,0.965
SaverLearning,0.709,5142.128,11.473,10247,0.965
SaverLearning,0.705,5155.059,11.438,10242,0.965
SaverLearning,0.726,5168.169,11.604,10248,0.965
SaverLearning,0.699,5180.920,11.288,10246,0.965
SaverLearning,0.715,5193.976,11.550,10249,0.966
SaverLearning,0.703,5206.731,11.278,10242,0.966
SaverLearning,0.700,5219.575,11.388,10248,0.966
SaverLearning,0.700,5232.216,11.189,10242,0.966
SaverLearning,0.686,5244.882,11.238,10253,0.966
SaverLearning,0.697,5257.637,11.276,10242,0.966
SaverLearning,0.694,5270.647,11.545,10246,0.966
SaverLearning,0.714,5283.727,11.593,10244,0.966
SaverLearning,0.723,5296.637,11.402,10255,0.966
SaverLearning,0.716,5309.474,11.346,10242,0.966
SaverLearning,0.691,5322.046,11.109,10244,0.967
SaverLearning,0.716,5335.197,11.671,10252,0.967
SaverLearning,0.701,5348.049,11.397,10245,0.967
SaverLearning,0.696,5361.055,11.515,10245,0.967
SaverLearning,0.707,5373.970,11.424,10254,0.967
SaverLearning,0.693,5386.837,11.408,10247,0.967
SaverLearning,0.759,5400.115,11.732,10250,0.967
SaverLearning,0.712,5413.387,11.776,10254,0.967
SaverLearning,0.704,5426.465,11.604,10242,0.967
SaverLearning,0.710,5439.808,11.827,10266,0.967
SaverLearning,0.702,5453.332,12.023,10251,0.967
SaverLearning,0.708,5466.663,11.839,10247,0.968
SaverLearning,0.698,5479.662,11.537,10245,0.968
SaverLearning,0.712,5492.753,11.599,10242,0.968
SaverLearning,0.722,5505.981,11.708,10243,0.968
SaverLearning,0.699,5519.343,11.861,10244,0.968
SaverLearning,0.707,5532.443,11.620,10242,0.968
SaverLearning,0.707,5545.662,11.717,10255,0.968
SaverLearning,0.690,5558.555,11.429,10251,0.968
SaverLearning,0.701,5571.619,11.592,10244,0.968
SaverLearning,0.695,5584.945,11.843,10250,0.968
SaverLearning,0.736,5597.862,11.394,10241,0.968
SaverLearning,0.701,5610.549,11.212,10246,0.969
SaverLearning,0.703,5623.446,11.439,10254,0.969
SaverLearning,0.699,5636.366,11.445,10243,0.969
SaverLearning,0.704,5649.327,11.474,10255,0.969
SaverLearning,0.701,5662.282,11.471,10248,0.969
SaverLearning,0.714,5675.229,11.450,10241,0.969
SaverLearning,0.704,5687.935,11.234,10247,0.969
SaverLearning,0.713,5700.751,11.309,10248,0.969
SaverLearning,0.702,5713.603,11.392,10256,0.969
SaverLearning,0.709,5726.381,11.304,10250,0.969
SaverLearning,0.694,5738.987,11.172,10244,0.969
SaverLearning,0.725,5751.827,11.353,10249,0.969
SaverLearning,0.692,5764.512,11.221,10248,0.970
SaverLearning,0.701,5777.484,11.502,10248,0.970
SaverLearning,0.703,5790.234,11.259,10247,0.970
SaverLearning,0.761,5803.240,11.445,10241,0.970
SaverLearning,0.691,5816.142,11.414,10252,0.970
SaverLearning,0.705,5829.238,11.465,10247,0.970
SaverLearning,0.746,5842.442,11.683,10246,0.970
SaverLearning,0.707,5855.366,11.463,10250,0.970
SaverLearning,0.724,5868.359,11.505,10248,0.970
SaverLearning,0.723,5881.232,11.373,10259,0.970
SaverLearning,0.724,5894.197,11.458,10243,0.970
SaverLearning,0.741,5907.264,11.540,10243,0.970
SaverLearning,0.726,5920.551,11.775,10246,0.970
SaverLearning,0.737,5933.401,11.326,10248,0.971
SaverLearning,0.708,5946.262,11.347,10252,0.971
SaverLearning,0.717,5958.931,11.168,10247,0.971
SaverLearning,0.694,5971.606,11.210,10246,0.971
SaverLearning,0.736,5984.235,11.141,10246,0.971
SaverLearning,0.726,5997.200,11.446,10244,0.971
SaverLearning,0.730,6009.748,11.062,10246,0.971
SaverLearning,0.732,6022.813,11.547,10243,0.971
SaverLearning,0.736,6035.625,11.297,10258,0.971
SaverLearning,0.705,6048.679,11.553,10243,0.971
SaverLearning,0.728,6061.647,11.453,10244,0.971
SaverLearning,0.704,6074.845,11.700,10254,0.971
SaverLearning,0.724,6087.617,11.278,10244,0.971
SaverLearning,0.691,6100.815,11.712,10241,0.971
SaverLearning,0.690,6113.960,11.680,10243,0.972
SaverLearning,0.711,6126.835,11.392,10250,0.972
SaverLearning,0.729,6139.971,11.605,10257,0.972
SaverLearning,0.706,6152.804,11.341,10245,0.972
SaverLearning,0.697,6166.326,12.013,10245,0.972
SaverLearning,0.703,6179.422,11.589,10245,0.972
SaverLearning,0.731,6192.544,11.581,10241,0.972
SaverLearning,0.690,6205.350,11.320,10250,0.972
SaverLearning,0.691,6218.297,11.473,10254,0.972
SaverLearning,0.727,6231.132,11.343,10249,0.972
SaverLearning,0.710,6244.455,11.810,10245,0.972
SaverLearning,0.700,6257.422,11.463,10249,0.972
SaverLearning,0.710,6270.439,11.508,10249,0.972
SaverLearning,0.717,6283.425,11.473,10251,0.972
SaverLearning,0.746,6296.417,11.466,10254,0.973
SaverLearning,0.738,6309.614,11.673,10260,0.973
SaverLearning,0.738,6322.808,11.656,10243,0.973
SaverLearning,0.756,6335.961,11.597,10247,0.973
SaverLearning,0.745,6348.827,11.349,10254,0.973
SaverLearning,0.687,6361.379,11.105,10241,0.973
SaverLearning,0.723,6373.994,11.114,10242,0.973
SaverLearning,0.728,6386.756,11.268,10248,0.973
SaverLearning,0.696,6399.661,11.422,10247,0.973
SaverLearning,0.703,6412.357,11.225,10249,0.973
SaverLearning,0.698,6425.086,11.256,10250,0.973
SaverLearning,0.705,6437.824,11.229,10242,0.973
SaverLearning,0.708,6450.717,11.384,10242,0.973
SaverLearning,0.697,6463.511,11.330,10245,0.973
SaverLearning,0.736,6476.215,11.202,10242,0.973
SaverLearning,0.750,6489.078,11.332,10251,0.973
SaverLearning,0.724,6501.931,11.333,10250,0.974
SaverLearning,0.720,6514.637,11.206,10249,0.974
SaverLearning,0.693,6527.337,11.227,10242,0.974
SaverLearning,0.694,6539.932,11.126,10248,0.974
SaverLearning,0.761,6552.837,11.242,10253,0.974
SaverLearning,0.693,6565.475,11.154,10242,0.974
SaverLearning,0.722,6578.300,11.303,10246,0.974
SaverLearning,0.760,6590.980,11.131,10248,0.974
SaverLearning,0.744,6603.605,11.105,10243,0.974
SaverLearning,0.734,6616.296,11.163,10253,0.974
SaverLearning,0.722,6628.974,11.164,10250,0.974
SaverLearning,0.724,6641.402,10.932,10244,0.974
SaverLearning,0.694,6654.153,11.252,10254,0.974
SaverLearning,0.728,6666.749,11.064,10248,0.974
SaverLearning,0.720,6679.212,10.969,10249,0.974
SaverLearning,0.688,6691.948,11.252,10248,0.974
SaverLearning,0.697,6704.639,11.198,10251,0.974
SaverLearning,0.701,6717.350,11.214,10243,0.975
SaverLearning,0.720,6729.811,10.957,10253,0.975
SaverLearning,0.700,6742.235,10.941,10244,0.975
SaverLearning,0.715,6754.802,11.055,10242,0.975
SaverLearning,0.715,6767.454,11.146,10256,0.975
SaverLearning,0.726,6779.955,10.972,10257,0.975
SaverLearning,0.694,6792.494,11.043,10250,0.975
SaverLearning,0.702,6804.941,10.963,10243,0.975
SaverLearning,0.718,6817.465,11.012,10247,0.975
SaverLearning,0.722,6830.015,11.032,10244,0.975
SaverLearning,0.692,6842.491,11.000,10252,0.975
SaverLearning,0.713,6854.809,10.832,10246,0.975
SaverLearning,0.725,6867.503,11.167,10251,0.975
SaverLearning,0.697,6879.973,10.989,10242,0.975
SaverLearning,0.716,6892.377,10.901,10247,0.975
SaverLearning,0.723,6904.853,10.953,10241,0.975
SaverLearning,0.730,6917.336,10.967,10244,0.975
SaverLearning,0.702,6929.896,11.064,10241,0.975
SaverLearning,0.693,6942.275,10.916,10249,0.975
SaverLearning,0.728,6954.892,11.097,10243,0.976
SaverLearning,0.703,6967.488,11.087,10256,0.976
SaverLearning,0.716,6979.961,10.951,10248,0.976
SaverLearning,0.694,6992.503,11.030,10246,0.976
SaverLearning,0.709,7005.179,11.175,10242,0.976
SaverLearning,0.740,7017.931,11.214,10253,0.976
SaverLearning,0.697,7030.927,11.500,10244,0.976
SaverLearning,0.736,7043.744,11.297,10255,0.976
SaverLearning,0.683,7056.675,11.442,10252,0.976
SaverLearning,0.743,7069.774,11.563,10257,0.976
SaverLearning,0.708,7082.903,11.623,10246,0.976
SaverLearning,0.703,7096.058,11.631,10243,0.976
SaverLearning,0.730,7109.044,11.442,10255,0.976
SaverLearning,0.708,7122.062,11.477,10246,0.976
SaverLearning,0.709,7135.191,11.615,10250,0.976
SaverLearning,0.683,7148.112,11.414,10249,0.976
SaverLearning,0.738,7161.057,11.426,10248,0.976
SaverLearning,0.706,7173.932,11.349,10251,0.976
SaverLearning,0.706,7186.785,11.321,10245,0.976
SaverLearning,0.687,7199.611,11.363,10248,0.976
SaverLearning,0.709,7212.524,11.399,10242,0.977
SaverLearning,0.701,7225.453,11.430,10245,0.977
SaverLearning,0.732,7238.398,11.375,10251,0.977
SaverLearning,0.701,7251.092,11.203,10246,0.977
SaverLearning,0.723,7263.836,11.228,10252,0.977
SaverLearning,0.721,7277.294,11.651,10246,0.977
SaverLearning,0.706,7290.029,11.234,10244,0.977
SaverLearning,0.720,7302.867,11.307,10245,0.977
SaverLearning,0.700,7315.628,11.265,10242,0.977
SaverLearning,0.708,7328.455,11.322,10248,0.977
SaverLearning,0.701,7341.505,11.533,10250,0.977
SaverLearning,0.710,7354.248,11.210,10243,0.977
SaverLearning,0.702,7366.950,11.180,10244,0.977
SaverLearning,0.705,7379.615,11.153,10241,0.977
SaverLearning,0.748,7392.468,11.301,10241,0.977
SaverLearning,0.682,7405.262,11.283,10248,0.977
SaverLearning,0.688,7418.273,11.500,10251,0.977
SaverLearning,0.695,7431.230,11.451,10242,0.977
SaverLearning,0.718,7444.255,11.499,10242,0.977
SaverLearning,0.697,7457.673,11.906,10252,0.977
SaverLearning,0.699,7470.791,11.592,10254,0.977
SaverLearning,0.695,7484.063,11.773,10251,0.977
SaverLearning,0.692,7497.523,11.953,10244,0.977
SaverLearning,0.711,7510.554,11.536,10245,0.978
SaverLearning,0.701,7523.777,11.727,10257,0.978
SaverLearning,0.705,7536.757,11.461,10253,0.978
SaverLearning,0.700,7549.887,11.624,10251,0.978
SaverLearning,0.751,7563.057,11.617,10245,0.978
SaverLearning,0.735,7576.368,11.769,10247,0.978
SaverLearning,0.705,7589.592,11.698,10241,0.978
SaverLearning,0.700,7602.629,11.542,10249,0.978
SaverLearning,0.707,7615.787,11.657,10251,0.978
SaverLearning,0.751,7628.903,11.576,10242,0.978
SaverLearning,0.682,7641.961,11.577,10243,0.978
SaverLearning,0.724,7655.025,11.528,10244,0.978
SaverLearning,0.701,7668.230,11.690,10262,0.978
SaverLearning,0.702,7681.563,11.817,10242,0.978
SaverLearning,0.693,7695.111,12.029,10247,0.978
SaverLearning,0.695,7708.399,11.763,10244,0.978
SaverLearning,0.688,7721.879,11.980,10250,0.978
SaverLearning,0.743,7735.412,11.972,10244,0.978
SaverLearning,0.691,7748.612,11.717,10243,0.978
SaverLearning,0.705,7761.686,11.572,10241,0.978
SaverLearning,0.699,7774.677,11.505,10241,0.978
