Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,3.090,217.940,1.398,161,0.455
SaverLearning,3.187,222.781,1.589,162,0.456
SaverLearning,3.146,227.860,1.855,162,0.460
SaverLearning,3.122,232.704,1.658,163,0.462
SaverLearning,3.115,237.632,1.749,162,0.465
SaverLearning,3.027,242.427,1.702,162,0.466
SaverLearning,3.112,247.374,1.765,161,0.468
SaverLearning,3.042,252.211,1.728,162,0.470
SaverLearning,3.125,257.152,1.750,161,0.472
SaverLearning,3.075,262.031,1.735,161,0.473
SaverLearning,3.071,266.995,1.820,161,0.475
SaverLearning,3.131,272.036,1.835,162,0.476
SaverLearning,3.047,276.916,1.760,161,0.477
SaverLearning,3.082,282.201,2.119,161,0.479
SaverLearning,3.077,287.377,2.021,165,0.480
SaverLearning,3.083,291.996,1.477,162,0.482
SaverLearning,3.095,297.160,1.990,163,0.485
SaverLearning,3.048,302.229,1.941,161,0.487
SaverLearning,3.089,307.482,2.082,161,0.488
SaverLearning,3.052,312.466,1.861,161,0.489
SaverLearning,3.052,317.637,2.038,161,0.490
SaverLearning,3.057,322.905,2.125,161,0.493
SaverLearning,3.020,327.940,1.935,161,0.495
SaverLearning,3.044,333.074,2.014,161,0.495
SaverLearning,3.092,338.490,2.239,162,0.497
SaverLearning,3.050,343.677,2.057,162,0.498
SaverLearning,3.023,348.830,2.051,163,0.497
SaverLearning,3.001,354.164,2.240,162,0.499
SaverLearning,3.143,359.883,2.476,161,0.500
SaverLearning,3.085,365.519,2.454,162,0.502
SaverLearning,3.071,370.713,2.037,162,0.503
SaverLearning,3.116,375.982,2.071,162,0.505
SaverLearning,3.050,381.430,2.308,162,0.506
SaverLearning,3.086,387.008,2.398,162,0.507
SaverLearning,3.117,392.286,2.077,161,0.509
SaverLearning,3.041,397.923,2.495,161,0.510
SaverLearning,3.112,403.209,2.094,161,0.510
SaverLearning,3.049,408.585,2.232,162,0.511
SaverLearning,3.065,413.934,2.191,161,0.513
SaverLearning,3.064,419.377,2.293,161,0.514
SaverLearning,3.057,424.560,2.049,163,0.514
SaverLearning,3.085,430.005,2.268,162,0.515
SaverLearning,3.117,435.795,2.573,161,0.515
SaverLearning,3.106,441.359,2.363,161,0.516
SaverLearning,3.083,446.651,2.124,162,0.517
SaverLearning,3.080,452.089,2.269,161,0.518
SaverLearning,3.092,457.616,2.337,161,0.519
SaverLearning,3.099,462.924,2.129,162,0.520
SaverLearning,3.073,468.445,2.357,161,0.520
SaverLearning,3.058,473.845,2.253,161,0.521
SaverLearning,3.072,479.478,2.464,161,0.522
SaverLearning,3.093,485.013,2.350,161,0.524
SaverLearning,3.057,490.857,2.678,163,0.524
SaverLearning,3.092,496.904,2.841,162,0.524
SaverLearning,3.109,502.353,2.246,161,0.526
SaverLearning,3.164,508.015,2.402,162,0.527
SaverLearning,3.072,513.733,2.545,161,0.527
SaverLearning,3.096,519.516,2.584,161,0.527
SaverLearning,3.081,524.926,2.240,161,0.528
SaverLearning,3.073,530.794,2.686,161,0.528
SaverLearning,3.073,536.515,2.546,163,0.528
SaverLearning,3.071,542.160,2.471,161,0.528
SaverLearning,3.107,547.661,2.306,161,0.528
SaverLearning,3.008,552.555,1.818,161,0.529
SaverLearning,3.102,558.127,2.377,162,0.529
SaverLearning,3.036,563.385,2.135,163,0.531
SaverLearning,3.051,568.937,2.399,161,0.531
SaverLearning,3.080,574.583,2.464,161,0.532
SaverLearning,3.089,580.259,2.486,163,0.533
SaverLearning,3.108,585.822,2.360,161,0.533
SaverLearning,3.060,591.036,2.073,161,0.534
SaverLearning,3.069,596.670,2.469,162,0.534
SaverLearning,3.057,602.218,2.394,161,0.536
SaverLearning,3.056,607.715,2.348,161,0.537
SaverLearning,3.054,613.129,2.269,161,0.537
SaverLearning,3.071,618.580,2.291,161,0.537
SaverLearning,3.042,624.343,2.612,161,0.538
SaverLearning,3.047,630.087,2.593,162,0.539
SaverLearning,3.066,635.883,2.626,161,0.539
SaverLearning,3.112,641.314,2.229,161,0.540
SaverLearning,3.090,646.834,2.341,161,0.541
SaverLearning,3.143,652.629,2.547,161,0.542
SaverLearning,3.091,658.288,2.473,162,0.542
SaverLearning,3.070,663.772,2.322,162,0.542
SaverLearning,3.073,669.614,2.657,161,0.543
SaverLearning,3.084,675.225,2.432,162,0.544
SaverLearning,3.053,680.577,2.210,161,0.544
SaverLearning,3.101,686.344,2.564,163,0.544
SaverLearning,3.079,692.306,2.773,162,0.545
SaverLearning,3.010,697.692,2.282,162,0.545
SaverLearning,3.079,703.155,2.293,161,0.546
SaverLearning,3.087,709.061,2.705,161,0.546
SaverLearning,3.031,714.512,2.328,161,0.545
SaverLearning,3.089,720.076,2.381,162,0.547
SaverLearning,3.056,725.961,2.721,161,0.548
SaverLearning,3.090,732.273,3.100,161,0.548
SaverLearning,3.026,738.070,2.661,161,0.548
SaverLearning,3.038,744.019,2.796,161,0.549
SaverLearning,3.091,750.235,3.000,162,0.549
SaverLearning,3.035,756.002,2.626,161,0.550
SaverLearning,3.079,761.822,2.635,161,0.550
SaverLearning,3.096,767.795,2.762,163,0.551
SaverLearning,3.064,773.491,2.531,161,0.552
SaverLearning,3.089,779.332,2.644,161,0.552
SaverLearning,3.046,785.093,2.607,163,0.554
SaverLearning,3.096,790.838,2.550,162,0.554
SaverLearning,3.065,796.762,2.751,161,0.555
SaverLearning,3.008,802.854,2.960,162,0.556
SaverLearning,3.014,808.941,2.951,161,0.556
SaverLearning,3.090,815.215,3.062,161,0.557
SaverLearning,3.110,821.181,2.744,161,0.558
SaverLearning,2.964,826.967,2.707,161,0.558
SaverLearning,3.072,832.475,2.345,161,0.558
SaverLearning,3.085,838.489,2.820,161,0.559
SaverLearning,3.039,844.233,2.601,162,0.559
SaverLearning,3.108,850.102,2.655,161,0.560
SaverLearning,3.066,856.123,2.840,162,0.561
SaverLearning,3.006,861.971,2.727,163,0.561
SaverLearning,3.020,867.720,2.625,163,0.562
SaverLearning,2.956,873.585,2.797,162,0.563
SaverLearning,3.016,879.299,2.599,161,0.564
SaverLearning,3.027,885.418,2.975,161,0.563
SaverLearning,3.033,891.321,2.761,161,0.564
SaverLearning,3.021,897.586,3.117,161,0.564
SaverLearning,3.058,903.810,3.043,161,0.565
SaverLearning,3.118,909.637,2.613,163,0.565
SaverLearning,3.026,915.711,2.933,162,0.566
SaverLearning,3.060,921.535,2.657,161,0.567
SaverLearning,3.092,927.339,2.607,161,0.567
SaverLearning,3.088,933.929,3.367,161,0.568
SaverLearning,3.033,940.194,3.101,162,0.569
SaverLearning,3.050,946.570,3.203,162,0.569
SaverLearning,3.082,952.403,2.647,162,0.569
SaverLearning,3.030,958.175,2.634,161,0.570
SaverLearning,3.036,964.215,2.886,161,0.571
SaverLearning,3.087,970.346,2.928,161,0.571
SaverLearning,3.092,976.533,2.972,162,0.571
SaverLearning,3.083,982.721,2.981,161,0.572
SaverLearning,3.045,989.095,3.206,161,0.572
SaverLearning,3.079,995.044,2.761,161,0.572
SaverLearning,3.077,1001.349,3.100,162,0.573
SaverLearning,3.092,1007.691,3.121,162,0.573
SaverLearning,3.097,1014.209,3.279,161,0.574
SaverLearning,3.041,1020.611,3.230,161,0.575
SaverLearning,3.132,1027.375,3.495,161,0.576
SaverLearning,3.034,1034.008,3.459,161,0.576
SaverLearning,3.043,1040.145,2.975,161,0.577
SaverLearning,3.065,1046.951,3.591,161,0.577
SaverLearning,3.085,1053.091,2.942,161,0.578
SaverLearning,3.122,1059.002,2.683,161,0.578
SaverLearning,3.044,1064.545,2.406,161,0.578
SaverLearning,3.052,1071.051,3.316,162,0.579
SaverLearning,3.061,1076.978,2.759,163,0.579
SaverLearning,3.104,1084.032,3.788,161,0.579
SaverLearning,3.041,1090.142,2.954,161,0.579
SaverLearning,3.068,1096.692,3.345,161,0.580
SaverLearning,3.079,1103.411,3.499,161,0.580
SaverLearning,3.058,1110.305,3.688,162,0.579
SaverLearning,3.071,1116.681,3.172,161,0.580
SaverLearning,3.029,1123.124,3.283,161,0.580
SaverLearning,3.080,1129.722,3.387,161,0.580
SaverLearning,3.137,1136.061,3.082,161,0.580
SaverLearning,3.126,1142.578,3.264,162,0.581
SaverLearning,3.054,1149.081,3.312,161,0.582
SaverLearning,3.125,1155.683,3.343,161,0.581
SaverLearning,3.060,1162.283,3.403,164,0.582
SaverLearning,3.041,1168.554,3.106,161,0.582
SaverLearning,3.034,1175.228,3.497,161,0.582
SaverLearning,3.113,1181.480,3.019,161,0.582
SaverLearning,3.042,1187.926,3.270,162,0.583
SaverLearning,3.022,1194.736,3.646,162,0.583
SaverLearning,3.000,1201.538,3.663,161,0.583
SaverLearning,3.039,1207.981,3.271,161,0.583
SaverLearning,3.118,1214.515,3.284,161,0.583
SaverLearning,3.032,1220.911,3.231,165,0.583
SaverLearning,3.075,1226.814,2.722,162,0.584
SaverLearning,3.111,1233.390,3.332,161,0.583
SaverLearning,3.072,1239.265,2.697,161,0.584
SaverLearning,3.093,1245.959,3.462,162,0.584
SaverLearning,3.065,1252.256,3.104,161,0.584
SaverLearning,3.168,1259.110,3.537,161,0.585
SaverLearning,3.054,1265.640,3.343,161,0.585
SaverLearning,3.065,1272.340,3.497,162,0.585
SaverLearning,3.059,1278.929,3.394,161,0.585
SaverLearning,3.033,1285.116,3.033,161,0.586
SaverLearning,2.952,1291.619,3.412,161,0.586
SaverLearning,2.918,1298.667,3.975,161,0.587
SaverLearning,2.953,1305.471,3.705,161,0.587
SaverLearning,3.025,1311.734,3.115,161,0.587
SaverLearning,3.028,1318.561,3.651,161,0.588
SaverLearning,2.974,1325.735,4.040,162,0.588
SaverLearning,2.998,1332.942,4.048,161,0.588
SaverLearning,3.034,1340.431,4.282,161,0.588
SaverLearning,3.050,1348.265,4.604,161,0.588
SaverLearning,3.020,1355.423,3.979,162,0.588
SaverLearning,3.122,1362.612,3.908,164,0.588
SaverLearning,3.041,1369.128,3.338,164,0.589
SaverLearning,3.010,1376.301,4.000,161,0.589
SaverLearning,3.028,1383.072,3.597,161,0.589
SaverLearning,3.100,1389.966,3.642,161,0.589
SaverLearning,3.012,1396.986,3.855,161,0.589
SaverLearning,3.132,1403.530,3.283,162,0.589
SaverLearning,3.127,1410.655,3.848,161,0.589
SaverLearning,3.083,1417.979,4.076,161,0.589
SaverLearning,3.007,1424.693,3.568,161,0.590
SaverLearning,3.106,1431.737,3.790,161,0.590
SaverLearning,3.090,1438.971,3.983,161,0.590
SaverLearning,3.051,1446.445,4.246,161,0.590
SaverLearning,2.997,1453.643,4.033,161,0.591
SaverLearning,3.031,1461.247,4.401,161,0.591
SaverLearning,3.045,1468.808,4.345,161,0.592
SaverLearning,3.113,1476.340,4.248,162,0.592
SaverLearning,3.098,1484.258,4.633,161,0.593
SaverLearning,3.047,1492.161,4.671,162,0.593
SaverLearning,3.190,1500.157,4.620,163,0.593
SaverLearning,3.042,1507.455,4.092,161,0.594
SaverLearning,3.092,1516.273,5.505,161,0.594
SaverLearning,3.106,1524.211,4.651,161,0.594
SaverLearning,3.076,1531.800,4.342,161,0.594
SaverLearning,3.094,1539.083,4.023,161,0.595
SaverLearning,3.025,1547.385,5.063,161,0.595
SaverLearning,3.080,1554.829,4.200,161,0.595
SaverLearning,3.026,1561.326,3.335,161,0.595
SaverLearning,3.074,1568.845,4.270,161,0.595
SaverLearning,3.067,1576.175,4.100,161,0.595
SaverLearning,3.094,1583.525,4.088,161,0.595
SaverLearning,3.067,1590.509,3.762,161,0.595
SaverLearning,3.035,1597.690,3.977,161,0.595
SaverLearning,3.057,1605.444,4.515,161,0.596
SaverLearning,3.101,1612.596,3.900,162,0.596
SaverLearning,3.098,1620.006,4.147,161,0.596
SaverLearning,3.077,1627.351,4.102,161,0.596
SaverLearning,3.073,1634.495,3.914,162,0.596
SaverLearning,3.070,1641.687,3.961,161,0.596
SaverLearning,3.058,1648.922,4.017,161,0.597
SaverLearning,3.051,1656.177,4.040,161,0.597
SaverLearning,3.057,1664.011,4.591,161,0.597
SaverLearning,2.965,1671.096,3.955,161,0.598
SaverLearning,3.012,1678.532,4.260,162,0.598
SaverLearning,3.083,1687.035,5.209,161,0.598
SaverLearning,3.106,1695.238,4.902,162,0.598
SaverLearning,3.031,1702.901,4.448,161,0.598
SaverLearning,3.138,1710.170,3.968,161,0.598
SaverLearning,3.087,1716.988,3.584,162,0.599
SaverLearning,3.093,1723.945,3.715,161,0.599
SaverLearning,3.083,1731.195,4.002,163,0.599
SaverLearning,3.096,1738.679,4.219,161,0.599
SaverLearning,3.085,1745.918,3.997,161,0.600
SaverLearning,3.099,1753.543,4.350,161,0.600
SaverLearning,3.110,1760.549,3.744,161,0.601
SaverLearning,3.104,1768.140,4.314,161,0.601
SaverLearning,3.084,1775.612,4.223,161,0.601
SaverLearning,3.053,1783.032,4.198,161,0.602
SaverLearning,3.084,1790.595,4.299,161,0.602
SaverLearning,3.092,1798.009,4.153,162,0.603
SaverLearning,3.074,1804.742,3.520,161,0.603
SaverLearning,3.037,1812.025,4.078,161,0.603
SaverLearning,3.081,1819.696,4.416,162,0.604
SaverLearning,3.001,1827.096,4.228,161,0.604
SaverLearning,3.059,1833.855,3.554,162,0.604
SaverLearning,3.081,1841.183,4.082,161,0.604
SaverLearning,3.049,1848.499,4.100,161,0.605
SaverLearning,3.134,1855.772,3.975,161,0.605
SaverLearning,2.964,1862.854,3.958,161,0.605
SaverLearning,3.049,1870.773,4.673,161,0.606
SaverLearning,3.001,1878.281,4.328,161,0.606
SaverLearning,3.054,1886.199,4.667,162,0.606
SaverLearning,3.112,1893.246,3.781,161,0.607
SaverLearning,3.034,1901.120,4.652,161,0.607
SaverLearning,3.024,1907.710,3.425,161,0.608
SaverLearning,3.057,1915.606,4.495,162,0.608
SaverLearning,3.063,1922.612,3.791,161,0.608
SaverLearning,3.090,1929.901,4.031,161,0.609
SaverLearning,3.099,1937.210,4.053,161,0.609
SaverLearning,3.047,1944.235,3.823,161,0.610
SaverLearning,3.098,1952.082,4.559,161,0.610
SaverLearning,3.095,1960.705,5.309,161,0.610
SaverLearning,3.050,1968.841,4.895,161,0.611
SaverLearning,3.087,1976.029,3.945,162,0.611
SaverLearning,3.104,1983.494,4.193,161,0.611
SaverLearning,3.005,1991.153,4.468,162,0.612
SaverLearning,3.049,1999.071,4.674,161,0.612
SaverLearning,3.119,2007.490,5.094,161,0.612
SaverLearning,3.102,2015.787,5.002,162,0.613
SaverLearning,3.081,2024.123,5.054,161,0.613
SaverLearning,3.064,2032.245,4.863,161,0.614
SaverLearning,3.111,2040.021,4.479,162,0.614
SaverLearning,3.044,2047.297,4.065,162,0.614
SaverLearning,3.065,2054.695,4.162,161,0.615
SaverLearning,3.073,2061.447,3.536,161,0.615
SaverLearning,3.052,2068.318,3.665,161,0.616
SaverLearning,3.042,2075.422,3.908,161,0.616
SaverLearning,3.043,2084.004,5.335,161,0.616
SaverLearning,3.069,2091.976,4.710,161,0.617
SaverLearning,3.071,2099.648,4.416,161,0.617
SaverLearning,3.103,2106.801,3.892,163,0.617
SaverLearning,3.075,2114.322,4.280,161,0.618
SaverLearning,3.081,2122.194,4.603,161,0.618
SaverLearning,3.088,2130.329,4.842,161,0.619
SaverLearning,3.096,2138.035,4.432,161,0.619
SaverLearning,3.051,2145.120,3.885,161,0.619
SaverLearning,3.061,2152.511,4.156,161,0.619
SaverLearning,3.064,2159.948,4.205,162,0.620
SaverLearning,3.052,2167.290,4.130,161,0.620
SaverLearning,3.111,2175.210,4.623,162,0.621
SaverLearning,3.023,2183.191,4.754,161,0.621
SaverLearning,3.074,2191.015,4.561,162,0.621
SaverLearning,3.079,2198.645,4.377,161,0.621
SaverLearning,3.102,2206.923,4.971,161,0.622
SaverLearning,3.060,2214.834,4.661,162,0.622
SaverLearning,3.027,2222.395,4.356,161,0.622
SaverLearning,2.988,2229.283,3.753,161,0.622
SaverLearning,3.036,2237.059,4.553,161,0.623
SaverLearning,3.086,2244.938,4.605,161,0.623
SaverLearning,3.104,2252.338,4.120,161,0.623
SaverLearning,3.055,2259.855,4.287,161,0.624
SaverLearning,3.054,2267.650,4.558,161,0.624
SaverLearning,3.054,2276.025,5.116,161,0.624
SaverLearning,3.021,2283.187,3.978,161,0.625
SaverLearning,3.081,2290.006,3.598,161,0.625
SaverLearning,3.090,2296.773,3.532,162,0.625
SaverLearning,3.099,2304.671,4.612,162,0.626
SaverLearning,3.095,2312.831,4.863,162,0.626
SaverLearning,3.038,2321.005,4.933,162,0.626
SaverLearning,3.095,2329.002,4.709,161,0.626
SaverLearning,3.053,2337.245,4.989,161,0.626
SaverLearning,3.103,2345.730,5.169,161,0.627
SaverLearning,3.116,2353.849,4.810,161,0.627
SaverLearning,3.104,2361.646,4.506,161,0.628
SaverLearning,3.079,2369.502,4.589,161,0.628
SaverLearning,3.088,2376.396,3.663,161,0.629
SaverLearning,3.123,2384.349,4.638,162,0.629
SaverLearning,3.118,2392.536,4.859,161,0.630
SaverLearning,3.100,2400.638,4.807,162,0.630
SaverLearning,3.055,2408.455,4.579,161,0.630
SaverLearning,3.070,2415.965,4.266,161,0.630
SaverLearning,3.051,2423.436,4.246,161,0.631
SaverLearning,3.034,2431.250,4.591,161,0.631
SaverLearning,3.032,2438.916,4.459,161,0.631
SaverLearning,3.064,2446.305,4.160,161,0.632
SaverLearning,3.018,2453.956,4.458,161,0.632
SaverLearning,3.043,2462.372,5.165,162,0.632
SaverLearning,3.082,2470.804,5.144,161,0.633
SaverLearning,3.083,2479.019,4.925,161,0.633
SaverLearning,3.011,2486.642,4.425,161,0.633
SaverLearning,3.049,2495.118,5.221,161,0.634
SaverLearning,3.021,2502.958,4.638,161,0.634
SaverLearning,3.089,2511.727,5.452,161,0.635
SaverLearning,3.112,2519.727,4.700,161,0.635
SaverLearning,3.019,2527.253,4.328,162,0.635
SaverLearning,3.080,2534.811,4.300,161,0.636
SaverLearning,3.002,2541.914,3.945,161,0.636
SaverLearning,3.103,2549.570,4.382,163,0.637
SaverLearning,3.076,2556.133,3.352,161,0.637
SaverLearning,3.040,2562.745,3.437,161,0.637
SaverLearning,3.066,2569.772,3.813,161,0.638
SaverLearning,3.055,2576.833,3.853,163,0.638
SaverLearning,3.080,2583.447,3.393,161,0.639
SaverLearning,3.077,2590.571,3.892,162,0.639
SaverLearning,3.032,2597.313,3.561,162,0.640
SaverLearning,3.122,2604.245,3.666,161,0.640
SaverLearning,3.095,2611.634,4.127,162,0.640
SaverLearning,3.177,2620.056,5.035,161,0.640
SaverLearning,3.048,2627.267,3.993,162,0.641
SaverLearning,3.073,2634.389,3.895,161,0.641
SaverLearning,3.086,2642.054,4.390,161,0.641
SaverLearning,3.136,2649.811,4.442,161,0.642
SaverLearning,3.077,2657.814,4.739,161,0.643
SaverLearning,3.067,2665.577,4.515,161,0.643
SaverLearning,3.054,2673.140,4.329,161,0.643
SaverLearning,3.075,2680.295,3.915,161,0.644
SaverLearning,3.053,2687.721,4.208,162,0.644
SaverLearning,3.083,2694.466,3.526,161,0.644
SaverLearning,3.113,2701.442,3.711,161,0.645
SaverLearning,3.060,2708.328,3.673,161,0.645
SaverLearning,3.047,2715.321,3.794,161,0.646
SaverLearning,3.090,2722.883,4.298,161,0.646
SaverLearning,3.112,2730.934,4.749,161,0.646
SaverLearning,3.088,2737.939,3.760,162,0.647
SaverLearning,3.038,2745.468,4.316,161,0.647
SaverLearning,3.084,2752.764,4.046,162,0.648
SaverLearning,3.070,2760.559,4.541,161,0.648
SaverLearning,3.076,2768.079,4.268,161,0.648
SaverLearning,3.074,2775.229,3.916,161,0.648
SaverLearning,3.060,2782.679,4.217,162,0.649
SaverLearning,3.103,2789.763,3.825,161,0.649
SaverLearning,3.140,2797.178,4.101,161,0.650
SaverLearning,3.073,2804.407,3.994,161,0.650
SaverLearning,3.157,2811.032,3.337,161,0.650
SaverLearning,3.080,2817.926,3.658,162,0.651
SaverLearning,3.129,2824.832,3.630,161,0.651
SaverLearning,3.124,2832.147,4.027,161,0.652
SaverLearning,3.073,2839.127,3.757,161,0.652
SaverLearning,3.059,2845.899,3.576,161,0.652
SaverLearning,3.099,2852.871,3.722,162,0.653
SaverLearning,3.049,2860.270,4.172,162,0.653
SaverLearning,3.075,2867.667,4.151,162,0.653
SaverLearning,3.004,2874.316,3.504,161,0.654
SaverLearning,3.044,2881.248,3.739,161,0.654
SaverLearning,3.067,2888.637,4.150,161,0.655
SaverLearning,3.006,2896.121,4.300,161,0.655
SaverLearning,3.099,2903.192,3.816,161,0.655
SaverLearning,3.116,2910.643,4.168,161,0.656
SaverLearning,3.039,2917.913,4.067,161,0.656
SaverLearning,3.077,2925.940,4.741,161,0.656
SaverLearning,3.082,2933.409,4.219,162,0.657
SaverLearning,3.101,2941.037,4.348,161,0.657
SaverLearning,3.124,2948.846,4.504,161,0.657
SaverLearning,3.076,2956.326,4.231,161,0.658
SaverLearning,3.045,2963.299,3.780,161,0.658
SaverLearning,3.059,2971.030,4.494,162,0.658
SaverLearning,3.037,2977.674,3.470,161,0.659
SaverLearning,3.093,2985.359,4.408,161,0.659
SaverLearning,3.135,2992.788,4.127,161,0.659
SaverLearning,3.129,2999.899,3.825,161,0.660
SaverLearning,3.081,3007.846,4.670,161,0.660
SaverLearning,3.151,3016.110,4.907,161,0.660
SaverLearning,3.146,3023.432,4.009,161,0.661
SaverLearning,3.100,3031.299,4.584,161,0.661
SaverLearning,3.065,3038.256,3.743,162,0.661
SaverLearning,3.016,3045.051,3.632,161,0.662
SaverLearning,3.086,3052.153,3.853,162,0.662
SaverLearning,3.196,3058.852,3.373,162,0.662
SaverLearning,3.086,3065.870,3.777,161,0.663
SaverLearning,3.124,3072.831,3.684,161,0.663
SaverLearning,3.072,3079.860,3.803,161,0.663
SaverLearning,3.058,3086.496,3.438,162,0.664
SaverLearning,3.102,3094.017,4.246,161,0.664
SaverLearning,3.077,3101.416,4.157,161,0.664
SaverLearning,3.042,3108.792,4.164,161,0.665
SaverLearning,3.017,3115.939,3.962,161,0.665
SaverLearning,3.049,3124.406,5.207,161,0.665
SaverLearning,3.058,3131.876,4.243,161,0.665
SaverLearning,3.122,3139.121,3.964,161,0.666
SaverLearning,3.068,3146.313,3.964,162,0.666
SaverLearning,3.036,3154.058,4.537,162,0.666
SaverLearning,3.064,3161.552,4.259,161,0.667
SaverLearning,3.031,3168.753,4.005,162,0.667
SaverLearning,3.092,3175.949,3.940,161,0.667
SaverLearning,3.085,3183.414,4.204,161,0.668
SaverLearning,3.100,3191.414,4.717,161,0.668
SaverLearning,3.025,3198.555,3.956,162,0.669
SaverLearning,3.052,3206.246,4.450,161,0.669
SaverLearning,3.080,3213.115,3.640,162,0.669
SaverLearning,3.008,3220.200,3.921,161,0.670
SaverLearning,3.077,3226.789,3.374,161,0.670
SaverLearning,3.078,3234.235,4.197,162,0.670
SaverLearning,3.088,3242.164,4.647,161,0.671
SaverLearning,3.000,3248.657,3.357,161,0.671
SaverLearning,3.108,3255.522,3.605,162,0.671
SaverLearning,3.069,3262.528,3.783,161,0.672
SaverLearning,3.107,3269.727,3.933,163,0.672
SaverLearning,3.040,3277.369,4.420,161,0.673
SaverLearning,3.046,3284.571,3.991,161,0.673
SaverLearning,2.998,3292.235,4.483,161,0.673
SaverLearning,3.055,3300.045,4.572,161,0.674
SaverLearning,2.990,3306.910,3.723,161,0.674
SaverLearning,3.061,3314.751,4.593,161,0.675
SaverLearning,3.062,3321.954,3.976,161,0.675
SaverLearning,3.107,3328.366,3.176,161,0.675
SaverLearning,3.017,3335.776,4.221,161,0.676
SaverLearning,2.981,3342.899,3.984,161,0.676
SaverLearning,3.050,3349.841,3.744,162,0.676
SaverLearning,3.071,3356.759,3.702,161,0.677
SaverLearning,3.084,3363.163,3.192,162,0.677
SaverLearning,3.101,3369.695,3.294,161,0.678
SaverLearning,3.004,3376.600,3.743,161,0.678
SaverLearning,3.104,3383.678,3.810,161,0.678
SaverLearning,3.045,3390.901,4.013,161,0.679
SaverLearning,3.063,3397.697,3.590,161,0.679
SaverLearning,3.122,3404.699,3.725,161,0.679
SaverLearning,3.045,3411.649,3.755,161,0.680
SaverLearning,3.066,3418.917,4.043,162,0.680
SaverLearning,3.132,3425.870,3.673,161,0.681
SaverLearning,3.083,3433.193,4.077,163,0.681
SaverLearning,3.037,3440.618,4.210,161,0.681
SaverLearning,3.054,3448.218,4.368,162,0.681
SaverLearning,3.051,3455.248,3.825,161,0.682
SaverLearning,3.037,3462.470,4.022,161,0.682
SaverLearning,3.010,3469.141,3.350,162,0.682
SaverLearning,3.014,3476.005,3.707,162,0.683
SaverLearning,3.024,3482.866,3.688,161,0.683
SaverLearning,3.024,3489.748,3.703,163,0.683
SaverLearning,3.028,3496.251,3.342,161,0.683
SaverLearning,3.079,3502.673,3.213,163,0.683
SaverLearning,3.071,3509.215,3.338,161,0.684
SaverLearning,3.076,3515.947,3.518,161,0.684
SaverLearning,3.058,3523.317,4.144,161,0.684
SaverLearning,3.118,3530.945,4.331,161,0.684
SaverLearning,3.015,3538.215,4.092,161,0.685
SaverLearning,3.094,3545.140,3.685,161,0.685
SaverLearning,3.053,3552.090,3.748,161,0.685
