Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,3.111,5834.492,1.852,161,0.856
SaverLearning,2.984,5839.245,1.689,161,0.856
SaverLearning,3.031,5844.157,1.794,161,0.856
SaverLearning,2.995,5849.057,1.820,161,0.856
SaverLearning,3.058,5854.125,1.919,161,0.856
SaverLearning,2.996,5859.102,1.894,161,0.856
SaverLearning,3.035,5864.063,1.844,161,0.856
SaverLearning,3.001,5868.912,1.762,163,0.856
SaverLearning,3.086,5873.899,1.817,163,0.856
SaverLearning,3.030,5879.170,2.140,164,0.856
SaverLearning,3.083,5884.074,1.741,161,0.856
SaverLearning,3.058,5889.432,2.194,162,0.856
SaverLearning,3.067,5894.295,1.722,162,0.856
SaverLearning,3.039,5899.163,1.752,161,0.856
SaverLearning,2.998,5904.010,1.771,161,0.857
SaverLearning,3.051,5909.037,1.887,162,0.856
SaverLearning,3.061,5913.789,1.616,162,0.856
SaverLearning,3.036,5918.810,1.898,163,0.856
SaverLearning,3.070,5923.634,1.677,162,0.857
SaverLearning,3.048,5928.561,1.791,161,0.857
SaverLearning,3.070,5933.728,1.997,161,0.857
SaverLearning,3.087,5938.655,1.757,162,0.857
SaverLearning,3.023,5943.645,1.882,164,0.857
SaverLearning,3.002,5948.730,1.993,161,0.857
SaverLearning,3.008,5953.623,1.804,162,0.857
SaverLearning,3.033,5958.467,1.728,161,0.857
SaverLearning,2.975,5963.265,1.735,161,0.857
SaverLearning,3.016,5968.056,1.697,163,0.857
SaverLearning,3.043,5973.047,1.857,161,0.857
SaverLearning,2.936,5977.595,1.541,162,0.857
SaverLearning,2.907,5982.314,1.734,162,0.857
SaverLearning,2.964,5987.096,1.743,163,0.857
SaverLearning,3.011,5991.803,1.619,163,0.857
SaverLearning,3.044,5996.715,1.785,161,0.857
SaverLearning,3.005,6001.552,1.750,161,0.857
SaverLearning,3.060,6006.482,1.790,161,0.857
SaverLearning,3.035,6011.502,1.897,161,0.857
SaverLearning,3.016,6016.271,1.671,161,0.857
SaverLearning,3.045,6021.363,1.951,161,0.857
SaverLearning,3.050,6026.381,1.876,162,0.857
SaverLearning,3.013,6031.291,1.818,162,0.857
SaverLearning,2.991,6036.296,1.925,162,0.857
SaverLearning,2.998,6041.073,1.701,162,0.857
SaverLearning,2.990,6045.846,1.701,162,0.857
SaverLearning,3.087,6050.810,1.792,161,0.857
SaverLearning,2.999,6055.699,1.810,163,0.857
SaverLearning,2.997,6060.721,1.936,161,0.857
SaverLearning,3.062,6065.662,1.796,161,0.857
SaverLearning,3.133,6070.683,1.803,162,0.857
SaverLearning,3.113,6075.808,1.921,162,0.857
SaverLearning,3.042,6080.617,1.690,162,0.857
SaverLearning,3.012,6085.732,2.014,161,0.857
SaverLearning,3.019,6090.728,1.884,162,0.857
SaverLearning,3.067,6095.641,1.764,161,0.857
SaverLearning,3.048,6100.727,1.945,161,0.857
SaverLearning,3.068,6105.810,1.922,161,0.857
SaverLearning,3.042,6110.714,1.776,161,0.857
SaverLearning,3.056,6115.459,1.615,161,0.857
SaverLearning,3.114,6120.306,1.651,161,0.857
SaverLearning,3.013,6125.232,1.828,162,0.857
SaverLearning,3.071,6130.076,1.697,161,0.857
SaverLearning,3.057,6134.989,1.772,161,0.857
SaverLearning,3.066,6139.924,1.785,161,0.857
SaverLearning,3.066,6145.058,1.968,161,0.858
SaverLearning,3.013,6150.062,1.901,161,0.858
SaverLearning,3.098,6155.026,1.784,161,0.858
SaverLearning,3.104,6160.062,1.845,162,0.858
SaverLearning,3.018,6164.564,1.411,161,0.858
SaverLearning,2.991,6169.521,1.883,162,0.858
SaverLearning,3.050,6174.366,1.718,161,0.858
SaverLearning,3.050,6178.933,1.448,161,0.858
SaverLearning,3.043,6183.555,1.509,161,0.858
SaverLearning,3.002,6188.320,1.686,161,0.858
SaverLearning,3.001,6193.059,1.659,165,0.858
SaverLearning,3.057,6197.960,1.762,161,0.858
SaverLearning,3.022,6202.698,1.640,161,0.858
SaverLearning,3.004,6207.653,1.860,161,0.858
SaverLearning,3.036,6212.458,1.684,161,0.858
SaverLearning,3.012,6217.233,1.687,163,0.858
SaverLearning,3.104,6221.970,1.562,161,0.858
SaverLearning,3.059,6226.676,1.574,163,0.858
SaverLearning,3.068,6231.369,1.554,161,0.858
SaverLearning,3.054,6236.403,1.890,163,0.858
SaverLearning,3.057,6241.444,1.894,164,0.858
SaverLearning,3.027,6246.384,1.828,161,0.858
SaverLearning,2.992,6251.305,1.837,162,0.858
SaverLearning,2.965,6256.002,1.652,161,0.858
SaverLearning,3.014,6261.004,1.895,162,0.858
SaverLearning,3.012,6266.038,1.933,163,0.858
SaverLearning,3.025,6271.239,2.072,162,0.858
SaverLearning,3.033,6276.118,1.765,161,0.858
SaverLearning,2.984,6280.892,1.712,162,0.858
SaverLearning,3.054,6285.854,1.819,161,0.858
SaverLearning,3.053,6290.804,1.812,161,0.858
SaverLearning,3.087,6295.904,1.924,161,0.858
SaverLearning,3.045,6300.863,1.828,163,0.858
SaverLearning,3.126,6305.962,1.879,163,0.858
SaverLearning,3.093,6310.943,1.806,161,0.858
SaverLearning,3.084,6316.213,2.088,163,0.858
SaverLearning,3.069,6320.896,1.540,162,0.858
SaverLearning,3.030,6326.003,1.989,161,0.858
SaverLearning,3.016,6330.786,1.691,161,0.858
SaverLearning,3.045,6335.783,1.864,161,0.859
SaverLearning,3.069,6340.659,1.727,162,0.859
SaverLearning,3.078,6345.481,1.669,162,0.859
SaverLearning,3.061,6350.291,1.658,162,0.859
SaverLearning,3.112,6355.156,1.676,161,0.859
SaverLearning,2.995,6359.797,1.574,162,0.859
SaverLearning,3.023,6364.692,1.789,163,0.859
SaverLearning,2.925,6369.267,1.576,161,0.859
SaverLearning,3.055,6374.254,1.845,161,0.859
SaverLearning,3.014,6379.084,1.733,162,0.859
SaverLearning,3.030,6383.841,1.648,163,0.859
SaverLearning,3.112,6388.618,1.589,161,0.859
SaverLearning,3.017,6393.575,1.849,161,0.859
SaverLearning,3.015,6398.444,1.764,161,0.859
SaverLearning,2.983,6403.069,1.573,161,0.859
SaverLearning,2.917,6407.613,1.558,161,0.859
SaverLearning,3.052,6412.322,1.586,161,0.859
SaverLearning,3.005,6417.076,1.666,161,0.859
SaverLearning,3.006,6421.853,1.693,161,0.859
SaverLearning,3.014,6426.851,1.894,161,0.859
SaverLearning,3.087,6431.776,1.751,161,0.859
SaverLearning,3.013,6436.744,1.867,163,0.859
SaverLearning,3.097,6441.633,1.709,161,0.859
SaverLearning,3.028,6446.362,1.616,162,0.859
SaverLearning,3.006,6450.843,1.410,161,0.859
SaverLearning,3.086,6455.401,1.408,163,0.859
SaverLearning,2.961,6460.193,1.749,161,0.859
SaverLearning,3.067,6464.887,1.555,161,0.859
SaverLearning,3.096,6469.580,1.523,164,0.859
SaverLearning,3.045,6474.211,1.514,163,0.859
SaverLearning,3.058,6478.994,1.645,161,0.859
SaverLearning,3.122,6483.685,1.494,162,0.859
SaverLearning,3.037,6488.426,1.626,161,0.859
SaverLearning,3.086,6493.197,1.608,163,0.859
SaverLearning,3.068,6498.055,1.705,164,0.859
SaverLearning,2.976,6502.542,1.447,161,0.859
SaverLearning,3.065,6507.204,1.528,162,0.859
SaverLearning,3.000,6512.497,2.193,163,0.860
SaverLearning,3.004,6517.605,2.010,161,0.860
SaverLearning,3.061,6522.801,2.040,163,0.860
SaverLearning,3.025,6527.809,1.887,161,0.860
SaverLearning,3.003,6532.584,1.690,161,0.860
SaverLearning,3.069,6537.385,1.649,162,0.860
SaverLearning,3.037,6542.240,1.727,161,0.860
SaverLearning,3.078,6547.104,1.708,161,0.860
SaverLearning,3.042,6551.914,1.690,161,0.860
SaverLearning,3.038,6556.781,1.746,162,0.860
SaverLearning,3.019,6561.655,1.771,161,0.860
SaverLearning,3.129,6566.664,1.793,162,0.860
SaverLearning,3.040,6571.485,1.698,161,0.860
SaverLearning,3.087,6576.486,1.824,162,0.860
SaverLearning,3.048,6581.482,1.855,163,0.860
SaverLearning,3.029,6586.617,2.010,163,0.860
SaverLearning,3.039,6591.744,1.749,161,0.860
SaverLearning,2.961,6596.482,1.698,161,0.860
SaverLearning,3.018,6601.166,1.590,162,0.860
SaverLearning,3.054,6605.993,1.693,162,0.860
SaverLearning,3.052,6610.801,1.673,161,0.860
SaverLearning,2.994,6615.681,1.800,161,0.860
SaverLearning,3.026,6620.606,1.808,162,0.860
SaverLearning,2.993,6625.315,1.636,161,0.860
SaverLearning,2.995,6630.162,1.768,161,0.860
SaverLearning,3.051,6635.538,2.216,161,0.860
SaverLearning,2.992,6640.755,2.126,161,0.860
SaverLearning,3.068,6645.707,1.800,161,0.860
SaverLearning,3.002,6650.656,1.860,161,0.860
SaverLearning,3.048,6655.625,1.832,161,0.860
SaverLearning,3.131,6660.735,1.889,161,0.860
SaverLearning,3.061,6665.927,2.034,166,0.860
SaverLearning,3.043,6670.964,1.903,162,0.860
SaverLearning,3.019,6676.105,2.018,163,0.860
SaverLearning,3.087,6681.161,1.884,163,0.860
SaverLearning,2.989,6686.079,1.845,162,0.860
SaverLearning,3.022,6691.492,2.285,161,0.860
SaverLearning,3.064,6696.920,2.253,162,0.860
SaverLearning,3.020,6701.991,1.960,161,0.860
SaverLearning,3.109,6706.893,1.712,162,0.860
SaverLearning,3.073,6712.047,1.985,162,0.860
SaverLearning,3.076,6717.422,2.197,162,0.860
SaverLearning,3.032,6722.701,2.139,162,0.860
SaverLearning,3.048,6728.036,2.184,162,0.860
SaverLearning,3.089,6732.910,1.701,162,0.860
SaverLearning,3.091,6738.190,2.095,161,0.860
SaverLearning,3.069,6743.366,2.017,162,0.860
SaverLearning,3.086,6748.335,1.799,161,0.860
SaverLearning,3.018,6753.375,1.930,162,0.860
SaverLearning,3.079,6758.618,2.061,162,0.860
SaverLearning,3.084,6763.481,1.697,161,0.860
SaverLearning,3.080,6768.508,1.860,163,0.860
SaverLearning,3.073,6773.764,2.084,162,0.860
SaverLearning,3.020,6778.817,1.939,161,0.860
SaverLearning,3.109,6783.977,1.956,162,0.860
SaverLearning,3.017,6789.109,2.021,162,0.860
SaverLearning,3.039,6794.397,2.143,161,0.859
SaverLearning,3.080,6799.829,2.243,162,0.859
SaverLearning,3.024,6805.662,2.672,161,0.860
SaverLearning,3.028,6810.913,2.123,162,0.859
SaverLearning,3.116,6816.374,2.239,162,0.859
SaverLearning,3.066,6821.722,2.178,161,0.859
SaverLearning,3.028,6827.301,2.438,162,0.859
SaverLearning,3.088,6832.413,1.930,162,0.859
SaverLearning,3.043,6837.606,2.054,163,0.859
SaverLearning,3.020,6842.783,2.056,161,0.859
SaverLearning,3.016,6847.859,1.967,161,0.859
SaverLearning,3.074,6853.002,1.980,162,0.859
SaverLearning,3.019,6857.903,1.796,164,0.859
SaverLearning,3.043,6862.871,1.838,163,0.859
SaverLearning,3.020,6867.905,1.923,162,0.859
SaverLearning,3.095,6873.513,2.380,165,0.859
SaverLearning,2.973,6878.431,1.853,163,0.859
SaverLearning,2.974,6883.560,2.058,161,0.859
SaverLearning,3.058,6888.610,1.894,161,0.859
SaverLearning,3.046,6893.604,1.860,161,0.859
SaverLearning,3.017,6898.651,1.937,163,0.859
SaverLearning,3.043,6903.791,2.005,165,0.859
SaverLearning,3.022,6908.791,1.884,163,0.859
SaverLearning,3.054,6913.856,1.923,162,0.859
SaverLearning,3.058,6919.044,2.031,163,0.859
SaverLearning,3.049,6924.203,2.013,161,0.859
SaverLearning,3.044,6929.320,1.974,162,0.859
SaverLearning,3.054,6934.285,1.826,161,0.860
SaverLearning,3.045,6939.100,1.690,162,0.859
SaverLearning,3.120,6944.069,1.767,162,0.859
SaverLearning,3.034,6949.076,1.879,162,0.859
SaverLearning,3.100,6954.109,1.841,162,0.859
SaverLearning,3.017,6958.822,1.620,162,0.859
SaverLearning,3.033,6963.839,1.889,161,0.859
SaverLearning,3.064,6968.685,1.700,161,0.860
SaverLearning,2.976,6973.494,1.741,161,0.860
SaverLearning,3.006,6978.410,1.826,161,0.860
SaverLearning,3.020,6983.422,1.906,162,0.860
SaverLearning,3.058,6988.586,2.012,162,0.860
SaverLearning,2.989,6993.568,1.899,162,0.860
SaverLearning,2.996,6998.502,1.851,161,0.860
SaverLearning,3.115,7003.998,2.274,162,0.860
SaverLearning,3.053,7009.118,1.975,161,0.860
SaverLearning,3.085,7014.139,1.846,161,0.860
SaverLearning,3.104,7019.290,1.949,161,0.860
SaverLearning,3.007,7024.342,1.949,162,0.860
SaverLearning,3.038,7029.282,1.815,161,0.860
SaverLearning,3.016,7034.122,1.743,161,0.860
SaverLearning,3.063,7039.303,2.023,161,0.860
SaverLearning,3.034,7044.297,1.871,161,0.860
SaverLearning,3.060,7049.400,1.947,164,0.860
SaverLearning,2.962,7054.549,2.084,161,0.860
SaverLearning,3.045,7059.761,2.060,162,0.860
SaverLearning,3.037,7065.002,2.100,162,0.860
SaverLearning,3.047,7069.828,1.696,161,0.860
SaverLearning,3.056,7075.000,2.023,164,0.860
SaverLearning,3.033,7080.133,2.008,165,0.860
SaverLearning,2.964,7085.253,2.050,162,0.860
SaverLearning,3.063,7090.231,1.824,162,0.860
SaverLearning,3.035,7095.008,1.664,163,0.860
SaverLearning,3.041,7099.855,1.720,162,0.860
SaverLearning,3.094,7104.908,1.869,161,0.860
SaverLearning,3.046,7110.086,2.034,162,0.860
SaverLearning,3.075,7115.208,1.950,165,0.860
SaverLearning,3.084,7120.209,1.828,162,0.860
SaverLearning,2.971,7125.130,1.862,161,0.860
SaverLearning,3.086,7130.054,1.752,161,0.860
SaverLearning,3.079,7135.171,1.947,161,0.860
SaverLearning,3.027,7139.801,1.530,161,0.860
SaverLearning,3.035,7144.517,1.604,162,0.860
SaverLearning,3.008,7149.495,1.878,162,0.860
SaverLearning,3.023,7154.433,1.831,161,0.860
SaverLearning,3.096,7159.584,1.963,162,0.860
SaverLearning,3.019,7164.287,1.604,163,0.860
SaverLearning,3.045,7169.290,1.873,162,0.860
SaverLearning,3.077,7174.258,1.804,162,0.860
SaverLearning,3.069,7179.104,1.695,161,0.860
SaverLearning,3.047,7184.262,2.013,162,0.860
SaverLearning,3.055,7189.147,1.747,164,0.860
SaverLearning,3.116,7194.234,1.876,161,0.860
SaverLearning,3.041,7199.345,1.978,161,0.860
SaverLearning,3.058,7204.288,1.799,162,0.860
SaverLearning,3.078,7209.211,1.760,161,0.860
SaverLearning,3.086,7214.239,1.859,162,0.860
SaverLearning,3.081,7219.303,1.896,163,0.860
SaverLearning,3.069,7224.433,1.966,161,0.860
SaverLearning,3.059,7229.658,2.066,162,0.860
SaverLearning,3.068,7234.953,2.123,162,0.860
SaverLearning,3.071,7240.021,1.893,163,0.860
SaverLearning,3.049,7245.132,1.965,161,0.860
SaverLearning,3.076,7250.185,1.885,161,0.860
SaverLearning,3.028,7255.062,1.762,163,0.860
SaverLearning,3.074,7260.263,2.032,161,0.860
SaverLearning,2.969,7265.401,2.072,161,0.860
SaverLearning,3.032,7270.453,1.927,162,0.860
SaverLearning,3.078,7275.455,1.838,161,0.860
SaverLearning,2.980,7280.380,1.854,161,0.860
SaverLearning,3.047,7285.206,1.696,161,0.860
SaverLearning,3.045,7290.243,1.905,161,0.860
SaverLearning,3.101,7295.269,1.839,162,0.860
SaverLearning,3.011,7300.146,1.782,161,0.860
SaverLearning,3.061,7305.030,1.738,161,0.860
SaverLearning,3.058,7310.312,2.121,162,0.860
SaverLearning,3.062,7315.364,1.895,161,0.860
SaverLearning,3.018,7320.319,1.844,161,0.860
SaverLearning,3.069,7325.011,1.548,161,0.860
SaverLearning,3.055,7329.801,1.656,161,0.860
SaverLearning,3.054,7334.583,1.650,162,0.860
SaverLearning,3.047,7339.400,1.692,161,0.860
SaverLearning,3.023,7344.318,1.810,164,0.860
SaverLearning,2.996,7349.207,1.807,161,0.860
SaverLearning,3.017,7353.842,1.545,162,0.860
SaverLearning,3.032,7358.799,1.837,161,0.860
SaverLearning,2.992,7363.327,1.469,164,0.860
SaverLearning,3.070,7368.264,1.783,161,0.860
SaverLearning,3.012,7372.942,1.590,163,0.860
SaverLearning,3.035,7377.628,1.573,163,0.860
SaverLearning,3.062,7382.595,1.822,161,0.860
SaverLearning,3.081,7387.590,1.834,164,0.860
SaverLearning,3.071,7392.337,1.602,161,0.860
SaverLearning,3.058,7397.509,2.016,163,0.860
SaverLearning,3.103,7402.581,1.877,161,0.860
SaverLearning,3.030,7407.351,1.660,161,0.860
SaverLearning,3.041,7411.904,1.443,162,0.860
SaverLearning,3.025,7416.604,1.599,161,0.860
SaverLearning,3.032,7421.372,1.655,161,0.860
SaverLearning,3.082,7426.133,1.601,161,0.860
SaverLearning,3.022,7431.067,1.829,163,0.860
SaverLearning,3.024,7436.019,1.845,161,0.860
SaverLearning,3.023,7440.793,1.672,161,0.860
SaverLearning,3.054,7445.586,1.657,161,0.860
SaverLearning,2.967,7450.237,1.607,162,0.860
SaverLearning,3.058,7455.191,1.810,161,0.860
SaverLearning,3.072,7459.954,1.614,161,0.860
SaverLearning,3.039,7464.932,1.856,162,0.860
SaverLearning,3.081,7469.808,1.717,162,0.860
SaverLearning,3.125,7474.525,1.519,163,0.860
SaverLearning,3.108,7479.469,1.758,162,0.860
SaverLearning,3.067,7484.516,1.890,161,0.860
SaverLearning,3.110,7489.628,1.911,161,0.860
SaverLearning,3.040,7494.621,1.867,161,0.860
SaverLearning,3.045,7499.611,1.860,161,0.860
SaverLearning,3.027,7504.303,1.589,162,0.861
SaverLearning,3.000,7508.918,1.539,161,0.861
SaverLearning,3.011,7513.761,1.739,161,0.861
SaverLearning,2.964,7518.591,1.772,161,0.861
SaverLearning,3.033,7523.366,1.665,162,0.861
SaverLearning,3.066,7528.165,1.655,162,0.861
SaverLearning,3.090,7532.975,1.641,162,0.861
SaverLearning,3.045,7537.630,1.532,161,0.861
SaverLearning,3.066,7542.489,1.710,161,0.861
SaverLearning,3.102,7547.593,1.914,161,0.861
SaverLearning,2.987,7552.358,1.701,161,0.861
SaverLearning,3.080,7557.334,1.808,163,0.861
SaverLearning,3.058,7562.036,1.563,162,0.861
SaverLearning,3.035,7566.807,1.650,162,0.861
SaverLearning,2.989,7571.468,1.598,162,0.861
SaverLearning,3.062,7576.358,1.749,162,0.861
SaverLearning,3.071,7581.013,1.513,163,0.861
SaverLearning,3.074,7585.772,1.610,162,0.861
SaverLearning,3.008,7590.608,1.739,162,0.861
SaverLearning,3.073,7595.404,1.645,161,0.861
SaverLearning,3.104,7600.232,1.644,162,0.861
SaverLearning,3.034,7604.913,1.573,161,0.861
SaverLearning,3.025,7609.642,1.624,161,0.861
SaverLearning,3.018,7614.272,1.536,162,0.861
SaverLearning,2.987,7619.045,1.698,161,0.861
SaverLearning,3.033,7624.014,1.853,161,0.861
SaverLearning,3.006,7628.987,1.880,161,0.861
SaverLearning,3.089,7633.606,1.459,161,0.861
SaverLearning,3.062,7638.388,1.641,161,0.861
SaverLearning,3.061,7643.030,1.509,163,0.861
SaverLearning,3.014,7648.175,2.029,161,0.861
SaverLearning,3.072,7653.053,1.726,163,0.861
SaverLearning,3.023,7657.991,1.824,161,0.861
SaverLearning,3.065,7662.951,1.801,163,0.861
SaverLearning,3.017,7667.747,1.699,162,0.861
SaverLearning,3.023,7672.463,1.619,161,0.861
SaverLearning,3.011,7677.004,1.460,161,0.861
SaverLearning,3.072,7681.749,1.599,161,0.861
SaverLearning,2.982,7686.482,1.671,163,0.861
SaverLearning,3.112,7691.219,1.550,161,0.861
SaverLearning,3.086,7696.022,1.636,161,0.861
SaverLearning,3.064,7700.922,1.752,163,0.861
SaverLearning,3.062,7705.653,1.588,161,0.861
SaverLearning,3.051,7710.419,1.632,161,0.861
SaverLearning,3.048,7715.326,1.774,161,0.861
SaverLearning,3.058,7720.199,1.730,162,0.861
SaverLearning,3.058,7725.071,1.732,161,0.861
SaverLearning,3.078,7729.911,1.677,162,0.861
SaverLearning,3.040,7734.827,1.792,162,0.861
SaverLearning,3.045,7739.716,1.760,161,0.861
SaverLearning,3.088,7744.661,1.776,162,0.861
SaverLearning,3.039,7749.216,1.446,163,0.861
SaverLearning,3.034,7754.023,1.690,161,0.861
SaverLearning,3.074,7758.821,1.639,162,0.861
SaverLearning,3.066,7763.753,1.780,161,0.861
SaverLearning,3.067,7768.461,1.567,161,0.861
SaverLearning,3.010,7773.260,1.705,161,0.861
SaverLearning,2.979,7777.854,1.544,161,0.861
SaverLearning,2.962,7782.571,1.674,164,0.861
SaverLearning,3.036,7787.266,1.583,161,0.861
SaverLearning,3.057,7792.157,1.753,162,0.861
SaverLearning,3.091,7796.942,1.616,161,0.861
SaverLearning,3.020,7801.911,1.852,161,0.861
SaverLearning,2.980,7806.416,1.454,161,0.861
SaverLearning,3.004,7811.300,1.792,162,0.861
SaverLearning,3.071,7816.190,1.739,161,0.861
SaverLearning,3.033,7821.124,1.818,161,0.861
SaverLearning,2.994,7825.928,1.729,161,0.861
SaverLearning,3.001,7830.802,1.790,161,0.861
SaverLearning,3.094,7835.911,1.920,162,0.861
SaverLearning,2.999,7840.987,1.984,161,0.861
SaverLearning,2.959,7846.096,2.050,161,0.861
SaverLearning,3.008,7851.309,2.103,161,0.861
SaverLearning,3.073,7856.393,1.910,161,0.861
SaverLearning,3.035,7861.426,1.909,161,0.861
SaverLearning,3.071,7866.353,1.772,163,0.861
SaverLearning,3.020,7871.171,1.719,161,0.861
SaverLearning,3.007,7876.039,1.777,163,0.861
SaverLearning,3.063,7880.991,1.804,164,0.861
SaverLearning,3.026,7885.847,1.744,162,0.861
SaverLearning,3.049,7890.915,1.929,161,0.861
SaverLearning,3.053,7895.708,1.660,163,0.861
SaverLearning,3.062,7900.758,1.896,163,0.861
SaverLearning,3.044,7905.660,1.771,161,0.861
SaverLearning,3.056,7910.688,1.883,161,0.861
SaverLearning,3.029,7915.787,1.979,161,0.861
SaverLearning,3.025,7920.899,1.994,161,0.861
SaverLearning,3.081,7925.931,1.861,163,0.861
SaverLearning,3.012,7931.060,2.018,163,0.861
SaverLearning,3.010,7935.922,1.762,162,0.861
SaverLearning,3.038,7940.936,1.886,161,0.861
SaverLearning,3.093,7945.900,1.784,161,0.861
SaverLearning,3.031,7950.955,1.933,162,0.861
SaverLearning,3.093,7956.205,2.061,162,0.861
SaverLearning,3.058,7961.386,2.026,161,0.861
SaverLearning,3.002,7966.357,1.881,161,0.861
SaverLearning,3.006,7971.420,1.961,162,0.861
SaverLearning,2.992,7976.272,1.772,161,0.861
SaverLearning,3.047,7981.283,1.874,161,0.861
SaverLearning,3.082,7986.254,1.794,161,0.861
SaverLearning,3.057,7991.166,1.766,161,0.861
SaverLearning,3.070,7996.260,1.932,161,0.861
SaverLearning,3.032,8001.324,1.939,162,0.861
SaverLearning,3.050,8006.273,1.811,162,0.861
SaverLearning,3.039,8010.954,1.568,161,0.861
SaverLearning,3.050,8015.670,1.591,163,0.861
SaverLearning,3.084,8020.549,1.708,162,0.861
SaverLearning,3.110,8025.541,1.794,164,0.861
SaverLearning,3.079,8030.482,1.773,163,0.861
SaverLearning,3.028,8035.425,1.828,164,0.861
SaverLearning,3.045,8040.022,1.481,162,0.861
SaverLearning,3.083,8044.830,1.647,161,0.861
SaverLearning,3.094,8049.814,1.803,162,0.861
SaverLearning,3.053,8054.746,1.793,161,0.861
SaverLearning,3.005,8059.822,1.972,161,0.861
SaverLearning,3.060,8064.672,1.707,162,0.861
SaverLearning,3.053,8069.573,1.759,161,0.861
SaverLearning,3.027,8074.446,1.760,162,0.861
SaverLearning,3.061,8079.224,1.635,162,0.861
SaverLearning,2.950,8084.031,1.773,162,0.861
SaverLearning,2.965,8089.144,2.055,161,0.861
SaverLearning,2.905,8093.652,1.529,161,0.861
SaverLearning,2.927,8098.065,1.416,163,0.861
SaverLearning,3.014,8103.134,1.963,161,0.861
SaverLearning,3.005,8108.330,2.091,163,0.861
SaverLearning,2.960,8113.053,1.679,162,0.861
SaverLearning,3.031,8117.942,1.772,163,0.861
SaverLearning,3.048,8123.074,1.987,161,0.861
SaverLearning,2.993,8127.958,1.807,161,0.861
SaverLearning,3.081,8133.033,1.896,163,0.861
SaverLearning,2.988,8137.913,1.804,163,0.861
SaverLearning,3.014,8142.815,1.802,162,0.861
SaverLearning,3.086,8147.624,1.640,161,0.861
SaverLearning,3.018,8152.311,1.591,161,0.861
SaverLearning,3.020,8156.994,1.588,161,0.861
SaverLearning,3.086,8161.657,1.502,164,0.861
SaverLearning,3.016,8166.251,1.505,161,0.861
SaverLearning,3.009,8170.926,1.587,161,0.861
SaverLearning,2.970,8175.520,1.551,161,0.861
SaverLearning,3.068,8180.105,1.447,162,0.861
SaverLearning,3.060,8184.754,1.515,161,0.862
SaverLearning,3.106,8189.492,1.559,161,0.862
SaverLearning,3.062,8194.174,1.544,161,0.862
SaverLearning,2.998,8198.752,1.502,161,0.862
SaverLearning,3.022,8203.330,1.482,161,0.862
SaverLearning,3.068,8207.981,1.510,161,0.862
SaverLearning,3.046,8212.616,1.512,161,0.862
SaverLearning,3.059,8217.162,1.417,163,0.862
SaverLearning,2.946,8221.919,1.720,161,0.862
SaverLearning,3.068,8226.480,1.425,164,0.862
SaverLearning,3.009,8231.124,1.558,162,0.862
SaverLearning,3.056,8235.777,1.523,163,0.862
SaverLearning,3.002,8240.697,1.832,163,0.862
SaverLearning,3.067,8245.571,1.726,161,0.862
SaverLearning,2.970,8250.192,1.571,161,0.862
SaverLearning,3.068,8254.949,1.607,162,0.862
SaverLearning,2.987,8259.507,1.496,165,0.862
SaverLearning,3.012,8263.950,1.360,162,0.862
SaverLearning,3.037,8268.430,1.370,161,0.862
SaverLearning,2.971,8272.988,1.513,161,0.862
SaverLearning,3.041,8277.628,1.528,161,0.862
SaverLearning,3.063,8282.144,1.387,161,0.862
SaverLearning,3.020,8286.710,1.474,163,0.862
SaverLearning,3.001,8291.324,1.537,163,0.862
SaverLearning,3.012,8296.040,1.626,161,0.862
SaverLearning,3.082,8300.871,1.668,162,0.862
SaverLearning,3.023,8305.792,1.804,163,0.862
SaverLearning,3.100,8310.576,1.599,162,0.862
SaverLearning,3.153,8315.381,1.572,162,0.862
SaverLearning,3.074,8320.345,1.796,163,0.862
SaverLearning,3.019,8325.030,1.593,161,0.862
SaverLearning,3.055,8329.645,1.489,162,0.862
SaverLearning,3.000,8334.431,1.701,162,0.862
SaverLearning,3.032,8339.202,1.661,164,0.862
SaverLearning,3.046,8343.930,1.604,161,0.862
SaverLearning,2.984,8348.337,1.357,161,0.862
SaverLearning,3.021,8353.028,1.587,161,0.862
SaverLearning,3.055,8357.773,1.604,162,0.862
SaverLearning,3.096,8362.427,1.485,161,0.862
SaverLearning,3.042,8367.139,1.589,164,0.862
SaverLearning,3.039,8371.793,1.536,162,0.862
SaverLearning,3.073,8376.647,1.696,161,0.862
SaverLearning,3.015,8381.452,1.710,164,0.862
SaverLearning,3.069,8386.251,1.650,162,0.862
SaverLearning,3.074,8391.103,1.691,161,0.862
SaverLearning,3.051,8395.767,1.537,163,0.862
SaverLearning,3.073,8400.606,1.681,161,0.862
SaverLearning,2.993,8405.139,1.468,161,0.862
SaverLearning,3.039,8409.996,1.730,161,0.862
SaverLearning,3.000,8414.908,1.821,163,0.862
SaverLearning,3.070,8419.860,1.790,162,0.862
SaverLearning,3.062,8424.447,1.456,164,0.862
SaverLearning,3.120,8429.560,1.896,161,0.862
SaverLearning,3.094,8434.307,1.574,161,0.862
SaverLearning,2.999,8438.958,1.573,161,0.862
SaverLearning,3.001,8443.730,1.687,161,0.862
SaverLearning,3.053,8448.572,1.705,161,0.862
SaverLearning,3.075,8453.419,1.684,161,0.862
SaverLearning,3.055,8458.199,1.642,164,0.862
