Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.715,1785.397,9.541,10242,0.900
SaverLearning,0.705,1797.420,10.479,10252,0.901
SaverLearning,0.708,1809.053,10.107,10257,0.901
SaverLearning,0.705,1820.285,9.759,10252,0.902
SaverLearning,0.739,1830.920,9.166,10262,0.902
SaverLearning,0.732,1842.005,9.610,10257,0.903
SaverLearning,0.704,1853.439,9.955,10243,0.904
SaverLearning,0.714,1865.001,10.046,10252,0.904
SaverLearning,0.734,1875.907,9.442,10246,0.905
SaverLearning,0.697,1886.393,9.089,10244,0.905
SaverLearning,0.706,1896.831,9.050,10244,0.906
SaverLearning,0.715,1907.235,9.033,10242,0.906
SaverLearning,0.745,1917.859,9.108,10249,0.907
SaverLearning,0.700,1928.256,9.018,10248,0.907
SaverLearning,0.718,1938.548,8.900,10248,0.908
SaverLearning,0.707,1948.867,8.935,10246,0.908
SaverLearning,0.733,1959.442,9.142,10249,0.909
SaverLearning,0.707,1969.802,9.002,10249,0.909
SaverLearning,0.725,1980.067,8.883,10248,0.910
SaverLearning,0.699,1990.388,8.953,10255,0.910
SaverLearning,0.750,2001.039,9.202,10254,0.911
SaverLearning,0.717,2011.663,9.217,10248,0.911
SaverLearning,0.719,2022.156,9.089,10244,0.911
SaverLearning,0.722,2032.942,9.383,10243,0.912
SaverLearning,0.709,2044.188,9.846,10244,0.912
SaverLearning,0.701,2055.176,9.622,10245,0.913
SaverLearning,0.744,2066.155,9.550,10251,0.913
SaverLearning,0.708,2077.180,9.635,10261,0.914
SaverLearning,0.709,2087.996,9.432,10243,0.914
SaverLearning,0.695,2098.918,9.540,10244,0.915
SaverLearning,0.699,2109.802,9.511,10244,0.915
SaverLearning,0.704,2120.601,9.438,10247,0.915
SaverLearning,0.729,2131.951,9.931,10256,0.916
SaverLearning,0.700,2142.993,9.650,10245,0.916
SaverLearning,0.719,2153.938,9.543,10247,0.917
SaverLearning,0.759,2164.816,9.432,10244,0.917
SaverLearning,0.698,2175.393,9.199,10247,0.917
SaverLearning,0.739,2186.020,9.226,10245,0.918
SaverLearning,0.705,2196.756,9.362,10246,0.918
SaverLearning,0.729,2207.796,9.619,10249,0.919
SaverLearning,0.704,2218.518,9.339,10242,0.919
SaverLearning,0.721,2229.292,9.373,10241,0.919
SaverLearning,0.711,2240.173,9.466,10246,0.920
SaverLearning,0.738,2251.094,9.487,10246,0.920
SaverLearning,0.714,2261.840,9.360,10249,0.920
SaverLearning,0.743,2272.490,9.230,10244,0.921
SaverLearning,0.741,2283.099,9.206,10258,0.921
SaverLearning,0.740,2293.954,9.425,10242,0.921
SaverLearning,0.729,2304.733,9.343,10249,0.922
SaverLearning,0.707,2315.531,9.402,10246,0.922
SaverLearning,0.704,2326.268,9.357,10249,0.923
SaverLearning,0.722,2336.965,9.298,10242,0.923
SaverLearning,0.716,2348.006,9.624,10242,0.923
SaverLearning,0.710,2358.958,9.535,10246,0.924
SaverLearning,0.719,2369.683,9.310,10250,0.924
SaverLearning,0.752,2380.481,9.356,10254,0.924
SaverLearning,0.762,2390.976,9.054,10253,0.925
SaverLearning,0.727,2401.406,9.032,10259,0.925
SaverLearning,0.753,2412.053,9.218,10248,0.925
SaverLearning,0.704,2422.585,9.149,10254,0.925
SaverLearning,0.703,2433.390,9.409,10250,0.926
SaverLearning,0.729,2444.049,9.247,10243,0.926
SaverLearning,0.739,2454.854,9.372,10248,0.926
SaverLearning,0.709,2465.427,9.190,10243,0.927
SaverLearning,0.721,2476.199,9.374,10243,0.927
SaverLearning,0.733,2487.012,9.393,10241,0.927
SaverLearning,0.719,2497.861,9.430,10242,0.928
SaverLearning,0.711,2508.778,9.492,10247,0.928
SaverLearning,0.705,2519.588,9.385,10248,0.928
SaverLearning,0.708,2530.430,9.423,10247,0.929
SaverLearning,0.719,2541.216,9.356,10257,0.929
SaverLearning,0.720,2552.217,9.481,10250,0.929
SaverLearning,0.719,2562.804,9.175,10246,0.929
SaverLearning,0.710,2573.462,9.246,10241,0.930
SaverLearning,0.708,2584.157,9.298,10244,0.930
SaverLearning,0.712,2594.759,9.199,10243,0.930
SaverLearning,0.716,2605.419,9.229,10248,0.931
SaverLearning,0.720,2616.108,9.284,10244,0.931
SaverLearning,0.715,2626.815,9.306,10242,0.931
SaverLearning,0.720,2637.435,9.212,10250,0.931
SaverLearning,0.711,2648.250,9.398,10254,0.932
SaverLearning,0.734,2659.026,9.335,10248,0.932
SaverLearning,0.711,2669.765,9.335,10255,0.932
SaverLearning,0.707,2680.546,9.373,10243,0.932
SaverLearning,0.718,2691.158,9.219,10245,0.933
SaverLearning,0.714,2701.928,9.372,10245,0.933
SaverLearning,0.701,2712.862,9.542,10241,0.933
SaverLearning,0.716,2724.203,9.906,10243,0.933
SaverLearning,0.701,2734.935,9.336,10255,0.934
SaverLearning,0.777,2745.829,9.409,10246,0.934
SaverLearning,0.745,2756.907,9.610,10245,0.934
SaverLearning,0.711,2767.787,9.477,10258,0.934
SaverLearning,0.743,2778.780,9.547,10243,0.935
SaverLearning,0.731,2789.810,9.590,10249,0.935
SaverLearning,0.719,2800.721,9.476,10242,0.935
SaverLearning,0.745,2811.672,9.491,10255,0.935
SaverLearning,0.709,2822.327,9.250,10251,0.936
SaverLearning,0.725,2832.967,9.225,10242,0.936
SaverLearning,0.708,2843.615,9.258,10247,0.936
SaverLearning,0.714,2854.139,9.136,10251,0.936
SaverLearning,0.707,2864.747,9.222,10243,0.937
SaverLearning,0.712,2875.505,9.355,10243,0.937
SaverLearning,0.797,2886.322,9.323,10253,0.937
SaverLearning,0.712,2897.303,9.556,10262,0.937
SaverLearning,0.715,2908.133,9.398,10258,0.937
SaverLearning,0.739,2918.993,9.419,10254,0.938
SaverLearning,0.710,2929.852,9.459,10246,0.938
SaverLearning,0.720,2940.896,9.604,10241,0.938
SaverLearning,0.734,2951.720,9.391,10257,0.938
SaverLearning,0.711,2962.340,9.215,10243,0.938
SaverLearning,0.708,2973.072,9.326,10249,0.939
SaverLearning,0.768,2983.941,9.394,10248,0.939
SaverLearning,0.705,2994.673,9.340,10261,0.939
SaverLearning,0.712,3005.714,9.611,10241,0.939
SaverLearning,0.726,3016.509,9.372,10245,0.940
SaverLearning,0.737,3027.335,9.382,10243,0.940
SaverLearning,0.713,3038.019,9.278,10245,0.940
SaverLearning,0.704,3048.782,9.357,10242,0.940
SaverLearning,0.699,3059.513,9.334,10256,0.940
SaverLearning,0.705,3070.363,9.454,10244,0.941
SaverLearning,0.699,3081.120,9.374,10242,0.941
SaverLearning,0.719,3091.781,9.252,10261,0.941
SaverLearning,0.702,3102.527,9.339,10241,0.941
SaverLearning,0.698,3113.176,9.251,10242,0.941
SaverLearning,0.707,3124.060,9.467,10245,0.941
SaverLearning,0.715,3134.877,9.380,10250,0.942
SaverLearning,0.716,3145.596,9.312,10241,0.942
SaverLearning,0.773,3156.418,9.343,10248,0.942
SaverLearning,0.699,3167.170,9.353,10255,0.942
SaverLearning,0.712,3178.264,9.545,10241,0.942
SaverLearning,0.715,3189.226,9.541,10261,0.943
SaverLearning,0.721,3200.362,9.688,10247,0.943
SaverLearning,0.716,3211.321,9.522,10264,0.943
SaverLearning,0.721,3222.416,9.639,10253,0.943
SaverLearning,0.756,3233.361,9.479,10250,0.943
SaverLearning,0.716,3244.001,9.239,10243,0.943
SaverLearning,0.740,3254.369,8.947,10241,0.944
SaverLearning,0.732,3264.820,9.013,10243,0.944
SaverLearning,0.709,3275.589,9.325,10244,0.944
SaverLearning,0.725,3286.398,9.352,10243,0.944
SaverLearning,0.714,3297.316,9.508,10242,0.944
SaverLearning,0.713,3308.328,9.581,10242,0.945
SaverLearning,0.716,3319.380,9.608,10259,0.945
SaverLearning,0.714,3330.435,9.615,10243,0.945
SaverLearning,0.715,3341.344,9.476,10258,0.945
SaverLearning,0.725,3352.259,9.464,10249,0.945
SaverLearning,0.717,3363.266,9.558,10243,0.945
SaverLearning,0.704,3374.305,9.615,10242,0.946
SaverLearning,0.717,3385.341,9.594,10254,0.946
SaverLearning,0.705,3396.192,9.433,10253,0.946
SaverLearning,0.709,3407.292,9.659,10248,0.946
SaverLearning,0.731,3418.255,9.507,10247,0.946
SaverLearning,0.748,3429.065,9.351,10244,0.946
SaverLearning,0.728,3439.970,9.448,10241,0.946
SaverLearning,0.718,3450.519,9.154,10246,0.947
SaverLearning,0.722,3461.410,9.471,10248,0.947
SaverLearning,0.702,3472.305,9.477,10244,0.947
SaverLearning,0.709,3483.305,9.570,10249,0.947
SaverLearning,0.702,3494.201,9.476,10243,0.947
SaverLearning,0.720,3505.008,9.358,10247,0.947
SaverLearning,0.732,3515.881,9.416,10243,0.948
SaverLearning,0.708,3526.589,9.303,10254,0.948
SaverLearning,0.715,3537.509,9.483,10252,0.948
SaverLearning,0.724,3548.363,9.419,10243,0.948
SaverLearning,0.738,3558.876,9.073,10262,0.948
SaverLearning,0.704,3569.633,9.339,10252,0.948
SaverLearning,0.713,3580.624,9.535,10241,0.948
SaverLearning,0.733,3591.478,9.383,10259,0.949
SaverLearning,0.747,3602.279,9.342,10241,0.949
SaverLearning,0.709,3613.166,9.453,10258,0.949
SaverLearning,0.723,3624.058,9.444,10245,0.949
SaverLearning,0.739,3634.846,9.332,10252,0.949
SaverLearning,0.728,3645.456,9.176,10242,0.949
SaverLearning,0.754,3656.229,9.295,10257,0.949
SaverLearning,0.699,3666.990,9.350,10245,0.950
SaverLearning,0.722,3677.874,9.438,10251,0.950
SaverLearning,0.705,3688.507,9.220,10242,0.950
SaverLearning,0.701,3699.279,9.350,10252,0.950
SaverLearning,0.718,3710.077,9.354,10255,0.950
SaverLearning,0.699,3720.812,9.310,10248,0.950
SaverLearning,0.707,3731.470,9.222,10243,0.950
SaverLearning,0.734,3742.026,9.125,10252,0.951
SaverLearning,0.707,3752.882,9.437,10243,0.951
SaverLearning,0.713,3763.774,9.469,10246,0.951
SaverLearning,0.692,3774.461,9.287,10252,0.951
SaverLearning,0.708,3785.440,9.545,10255,0.951
SaverLearning,0.708,3796.411,9.536,10249,0.951
SaverLearning,0.741,3807.570,9.527,10243,0.951
SaverLearning,0.726,3818.184,9.188,10243,0.952
SaverLearning,0.721,3828.967,9.343,10242,0.952
SaverLearning,0.708,3839.606,9.219,10242,0.952
SaverLearning,0.718,3850.831,9.754,10249,0.952
SaverLearning,0.733,3861.864,9.553,10244,0.952
SaverLearning,0.708,3872.817,9.507,10246,0.952
SaverLearning,0.713,3883.828,9.547,10260,0.952
SaverLearning,0.815,3894.726,9.357,10251,0.952
SaverLearning,0.715,3905.439,9.276,10269,0.952
SaverLearning,0.716,3916.130,9.251,10247,0.953
SaverLearning,0.727,3926.953,9.363,10242,0.953
SaverLearning,0.709,3937.734,9.345,10242,0.953
SaverLearning,0.708,3948.541,9.373,10241,0.953
SaverLearning,0.719,3959.416,9.425,10244,0.953
SaverLearning,0.717,3970.339,9.497,10243,0.953
SaverLearning,0.705,3980.988,9.246,10246,0.953
SaverLearning,0.703,3991.745,9.342,10245,0.953
SaverLearning,0.712,4002.417,9.244,10263,0.954
SaverLearning,0.709,4013.275,9.416,10249,0.954
SaverLearning,0.696,4024.265,9.544,10241,0.954
SaverLearning,0.701,4035.154,9.468,10255,0.954
SaverLearning,0.724,4045.902,9.321,10268,0.954
SaverLearning,0.702,4056.586,9.276,10245,0.954
SaverLearning,0.708,4067.426,9.402,10241,0.954
SaverLearning,0.735,4078.036,9.170,10243,0.954
SaverLearning,0.723,4088.647,9.174,10264,0.955
SaverLearning,0.712,4099.769,9.661,10255,0.955
SaverLearning,0.734,4110.681,9.447,10251,0.955
SaverLearning,0.734,4121.730,9.579,10250,0.955
SaverLearning,0.736,4132.536,9.349,10245,0.955
SaverLearning,0.728,4143.302,9.310,10245,0.955
SaverLearning,0.794,4154.232,9.403,10244,0.955
SaverLearning,0.726,4165.200,9.495,10243,0.955
SaverLearning,0.740,4176.203,9.524,10246,0.955
SaverLearning,0.740,4187.068,9.420,10246,0.956
SaverLearning,0.705,4197.957,9.456,10245,0.956
SaverLearning,0.722,4208.520,9.128,10244,0.956
SaverLearning,0.728,4219.255,9.274,10242,0.956
SaverLearning,0.767,4230.135,9.372,10246,0.956
SaverLearning,0.718,4241.030,9.440,10248,0.956
SaverLearning,0.715,4251.882,9.401,10247,0.956
SaverLearning,0.697,4262.826,9.506,10246,0.956
SaverLearning,0.707,4273.651,9.394,10246,0.956
SaverLearning,0.739,4284.476,9.357,10241,0.956
SaverLearning,0.712,4295.261,9.336,10243,0.957
SaverLearning,0.721,4306.045,9.315,10249,0.957
SaverLearning,0.720,4316.861,9.340,10268,0.957
SaverLearning,0.702,4327.703,9.408,10261,0.957
SaverLearning,0.716,4338.542,9.400,10242,0.957
SaverLearning,0.698,4349.313,9.346,10264,0.957
SaverLearning,0.778,4359.977,9.163,10243,0.957
SaverLearning,0.716,4370.829,9.406,10244,0.957
SaverLearning,0.707,4381.552,9.278,10243,0.957
SaverLearning,0.713,4392.321,9.310,10253,0.957
SaverLearning,0.714,4402.912,9.164,10243,0.958
SaverLearning,0.745,4413.760,9.369,10248,0.958
SaverLearning,0.723,4424.574,9.365,10254,0.958
SaverLearning,0.720,4435.294,9.267,10245,0.958
SaverLearning,0.701,4446.172,9.329,10245,0.958
SaverLearning,0.718,4457.065,9.424,10248,0.958
SaverLearning,0.738,4467.921,9.391,10270,0.958
SaverLearning,0.712,4478.862,9.483,10241,0.958
SaverLearning,0.716,4489.789,9.467,10256,0.958
SaverLearning,0.721,4500.476,9.222,10248,0.958
SaverLearning,0.713,4511.414,9.469,10246,0.959
SaverLearning,0.715,4522.359,9.469,10248,0.959
SaverLearning,0.710,4533.234,9.408,10247,0.959
SaverLearning,0.713,4544.208,9.494,10243,0.959
SaverLearning,0.708,4555.166,9.513,10254,0.959
SaverLearning,0.722,4566.009,9.385,10255,0.959
SaverLearning,0.710,4577.038,9.572,10241,0.959
SaverLearning,0.737,4588.043,9.508,10242,0.959
SaverLearning,0.710,4598.765,9.269,10245,0.959
SaverLearning,0.719,4609.813,9.565,10248,0.959
SaverLearning,0.734,4620.714,9.417,10244,0.959
SaverLearning,0.708,4631.566,9.413,10247,0.959
SaverLearning,0.724,4642.355,9.320,10249,0.960
SaverLearning,0.761,4653.261,9.397,10247,0.960
SaverLearning,0.718,4663.939,9.218,10243,0.960
SaverLearning,0.722,4674.928,9.513,10246,0.960
SaverLearning,0.735,4685.885,9.455,10247,0.960
SaverLearning,0.719,4696.821,9.465,10251,0.960
SaverLearning,0.774,4708.166,9.813,10254,0.960
SaverLearning,0.709,4719.174,9.554,10248,0.960
SaverLearning,0.751,4730.141,9.474,10241,0.960
SaverLearning,0.758,4741.079,9.425,10242,0.960
SaverLearning,0.732,4751.850,9.296,10255,0.960
SaverLearning,0.725,4762.832,9.497,10252,0.961
SaverLearning,0.704,4773.575,9.294,10243,0.961
SaverLearning,0.740,4784.570,9.506,10256,0.961
SaverLearning,0.741,4795.523,9.461,10246,0.961
SaverLearning,0.734,4806.412,9.405,10256,0.961
SaverLearning,0.719,4817.324,9.439,10253,0.961
SaverLearning,0.697,4828.239,9.471,10249,0.961
SaverLearning,0.712,4839.041,9.342,10266,0.961
SaverLearning,0.735,4849.901,9.378,10250,0.961
SaverLearning,0.715,4860.601,9.231,10248,0.961
SaverLearning,0.703,4871.235,9.202,10252,0.961
SaverLearning,0.720,4881.762,9.071,10254,0.961
SaverLearning,0.700,4892.436,9.230,10247,0.962
SaverLearning,0.727,4903.036,9.138,10243,0.962
SaverLearning,0.708,4913.849,9.348,10243,0.962
SaverLearning,0.704,4924.503,9.197,10253,0.962
SaverLearning,0.705,4935.148,9.194,10241,0.962
SaverLearning,0.714,4945.738,9.132,10253,0.962
SaverLearning,0.747,4956.496,9.266,10243,0.962
SaverLearning,0.712,4967.384,9.418,10255,0.962
SaverLearning,0.735,4978.137,9.260,10259,0.962
SaverLearning,0.710,4988.984,9.377,10259,0.962
SaverLearning,0.707,4999.824,9.364,10244,0.962
SaverLearning,0.750,5010.677,9.341,10248,0.962
SaverLearning,0.710,5021.599,9.458,10251,0.962
SaverLearning,0.716,5032.374,9.310,10241,0.963
SaverLearning,0.727,5043.207,9.356,10243,0.963
SaverLearning,0.711,5054.082,9.419,10247,0.963
SaverLearning,0.708,5064.965,9.407,10242,0.963
SaverLearning,0.722,5075.771,9.221,10251,0.963
SaverLearning,0.732,5086.501,9.257,10253,0.963
SaverLearning,0.750,5097.141,9.160,10259,0.963
SaverLearning,0.730,5107.831,9.226,10249,0.963
SaverLearning,0.711,5118.526,9.240,10253,0.963
SaverLearning,0.718,5129.175,9.184,10254,0.963
SaverLearning,0.736,5140.182,9.492,10245,0.963
SaverLearning,0.743,5151.022,9.335,10248,0.963
SaverLearning,0.701,5161.602,9.158,10252,0.963
SaverLearning,0.704,5172.334,9.286,10253,0.963
SaverLearning,0.716,5183.417,9.589,10253,0.964
SaverLearning,0.712,5194.325,9.422,10244,0.964
SaverLearning,0.711,5205.289,9.494,10242,0.964
SaverLearning,0.712,5216.065,9.307,10251,0.964
SaverLearning,0.737,5226.713,9.160,10248,0.964
SaverLearning,0.715,5237.438,9.262,10248,0.964
SaverLearning,0.706,5248.192,9.283,10244,0.964
SaverLearning,0.723,5258.819,9.146,10241,0.964
SaverLearning,0.698,5269.818,9.550,10244,0.964
SaverLearning,0.740,5280.750,9.440,10250,0.964
SaverLearning,0.716,5291.891,9.639,10250,0.964
SaverLearning,0.719,5302.906,9.535,10249,0.964
SaverLearning,0.717,5313.980,9.592,10244,0.964
SaverLearning,0.734,5324.997,9.521,10244,0.964
SaverLearning,0.715,5335.919,9.463,10241,0.965
SaverLearning,0.720,5347.080,9.661,10250,0.965
SaverLearning,0.706,5358.169,9.610,10246,0.965
SaverLearning,0.705,5369.201,9.552,10254,0.965
SaverLearning,0.713,5380.331,9.640,10245,0.965
SaverLearning,0.735,5391.359,9.541,10249,0.965
SaverLearning,0.790,5402.316,9.427,10251,0.965
SaverLearning,0.748,5413.372,9.546,10263,0.965
SaverLearning,0.738,5424.108,9.240,10250,0.965
SaverLearning,0.708,5434.966,9.383,10243,0.965
SaverLearning,0.712,5445.868,9.409,10243,0.965
SaverLearning,0.713,5456.890,9.552,10247,0.965
SaverLearning,0.714,5467.777,9.430,10247,0.965
SaverLearning,0.730,5478.679,9.419,10245,0.965
SaverLearning,0.726,5489.686,9.506,10254,0.965
SaverLearning,0.712,5500.641,9.466,10255,0.965
SaverLearning,0.719,5511.545,9.424,10241,0.966
SaverLearning,0.715,5522.276,9.264,10250,0.966
SaverLearning,0.719,5533.198,9.425,10243,0.966
SaverLearning,0.749,5544.254,9.525,10253,0.966
SaverLearning,0.738,5555.241,9.494,10248,0.966
SaverLearning,0.741,5566.225,9.463,10243,0.966
SaverLearning,0.712,5577.341,9.626,10265,0.966
SaverLearning,0.775,5588.555,9.638,10241,0.966
SaverLearning,0.754,5599.510,9.451,10249,0.966
SaverLearning,0.731,5610.407,9.400,10249,0.966
SaverLearning,0.712,5621.292,9.413,10251,0.966
SaverLearning,0.733,5632.117,9.329,10245,0.966
