Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.722,3256.267,10.636,10250,0.949
SaverLearning,0.693,3268.563,10.640,10246,0.949
SaverLearning,0.697,3281.044,10.775,10244,0.949
SaverLearning,0.711,3293.218,10.483,10243,0.949
SaverLearning,0.700,3304.626,9.851,10252,0.950
SaverLearning,0.698,3315.710,9.578,10257,0.950
SaverLearning,0.702,3326.708,9.489,10247,0.950
SaverLearning,0.699,3337.712,9.490,10247,0.950
SaverLearning,0.704,3348.901,9.650,10249,0.950
SaverLearning,0.699,3359.853,9.436,10241,0.950
SaverLearning,0.706,3370.853,9.475,10251,0.950
SaverLearning,0.717,3381.834,9.440,10253,0.951
SaverLearning,0.698,3392.994,9.648,10248,0.951
SaverLearning,0.696,3404.023,9.517,10245,0.951
SaverLearning,0.697,3415.294,9.715,10247,0.951
SaverLearning,0.694,3426.642,9.827,10245,0.951
SaverLearning,0.710,3438.717,10.477,10243,0.951
SaverLearning,0.705,3451.411,11.002,10241,0.951
SaverLearning,0.713,3464.125,10.989,10247,0.952
SaverLearning,0.701,3476.611,10.794,10245,0.952
SaverLearning,0.708,3489.537,11.203,10247,0.952
SaverLearning,0.690,3501.317,10.227,10241,0.952
SaverLearning,0.706,3512.368,9.546,10243,0.952
SaverLearning,0.700,3523.823,9.927,10246,0.952
SaverLearning,0.688,3534.620,9.339,10244,0.952
SaverLearning,0.714,3545.157,9.090,10245,0.953
SaverLearning,0.684,3555.802,9.230,10250,0.953
SaverLearning,0.737,3566.278,9.016,10259,0.953
SaverLearning,0.689,3576.995,9.287,10254,0.953
SaverLearning,0.700,3587.459,9.052,10243,0.953
SaverLearning,0.695,3598.272,9.362,10243,0.953
SaverLearning,0.692,3608.787,9.082,10247,0.953
SaverLearning,0.748,3619.389,9.116,10243,0.953
SaverLearning,0.692,3629.851,8.934,10244,0.954
SaverLearning,0.679,3640.259,8.995,10245,0.954
SaverLearning,0.701,3650.604,8.925,10248,0.954
SaverLearning,0.692,3661.206,9.178,10252,0.954
SaverLearning,0.702,3671.720,9.086,10250,0.954
SaverLearning,0.684,3682.098,8.963,10245,0.954
SaverLearning,0.704,3692.538,9.007,10241,0.954
SaverLearning,0.688,3703.255,9.266,10243,0.955
SaverLearning,0.690,3713.973,9.269,10256,0.955
SaverLearning,0.692,3724.608,9.206,10257,0.955
SaverLearning,0.669,3735.392,9.358,10250,0.955
SaverLearning,0.692,3746.082,9.241,10250,0.955
SaverLearning,0.681,3756.564,9.062,10251,0.955
SaverLearning,0.685,3767.014,9.025,10251,0.955
SaverLearning,0.698,3777.808,9.316,10248,0.955
SaverLearning,0.696,3788.435,9.160,10244,0.955
SaverLearning,0.692,3799.043,9.148,10256,0.956
SaverLearning,0.686,3809.512,9.018,10242,0.956
SaverLearning,0.701,3820.132,9.177,10245,0.956
SaverLearning,0.695,3830.691,9.111,10244,0.956
SaverLearning,0.699,3841.318,9.169,10250,0.956
SaverLearning,0.703,3851.825,9.059,10250,0.956
SaverLearning,0.692,3862.283,9.015,10260,0.956
SaverLearning,0.705,3873.123,9.376,10244,0.956
SaverLearning,0.718,3883.641,9.041,10251,0.956
SaverLearning,0.686,3894.271,9.204,10241,0.957
SaverLearning,0.690,3904.694,8.994,10253,0.957
SaverLearning,0.691,3915.000,8.890,10244,0.957
SaverLearning,0.698,3925.406,8.968,10241,0.957
SaverLearning,0.698,3935.907,9.049,10250,0.957
SaverLearning,0.702,3946.416,9.052,10241,0.957
SaverLearning,0.709,3957.070,9.188,10252,0.957
SaverLearning,0.688,3967.649,9.132,10250,0.957
SaverLearning,0.699,3977.957,8.871,10248,0.957
SaverLearning,0.704,3988.410,8.998,10243,0.958
SaverLearning,0.691,3998.709,8.870,10247,0.958
SaverLearning,0.683,4009.148,9.012,10245,0.958
SaverLearning,0.687,4019.542,8.971,10255,0.958
SaverLearning,0.688,4029.731,8.755,10248,0.958
SaverLearning,0.762,4039.861,8.639,10251,0.958
SaverLearning,0.725,4050.482,9.114,10259,0.958
SaverLearning,0.711,4060.888,8.962,10242,0.958
SaverLearning,0.693,4071.324,9.002,10247,0.958
SaverLearning,0.710,4081.758,8.979,10259,0.958
SaverLearning,0.696,4092.037,8.853,10242,0.959
SaverLearning,0.692,4102.458,8.991,10251,0.959
SaverLearning,0.692,4112.979,9.082,10243,0.959
SaverLearning,0.707,4123.603,9.155,10259,0.959
SaverLearning,0.703,4134.359,9.265,10246,0.959
SaverLearning,0.687,4144.737,8.941,10242,0.959
SaverLearning,0.706,4155.267,9.084,10267,0.959
SaverLearning,0.710,4165.682,8.972,10242,0.959
SaverLearning,0.686,4176.281,9.158,10243,0.959
SaverLearning,0.698,4186.909,9.169,10246,0.959
SaverLearning,0.685,4197.367,9.018,10245,0.960
SaverLearning,0.709,4207.914,9.069,10249,0.960
SaverLearning,0.685,4218.318,8.953,10252,0.960
SaverLearning,0.738,4228.730,8.937,10249,0.960
SaverLearning,0.694,4239.327,9.036,10262,0.960
SaverLearning,0.688,4249.934,9.160,10242,0.960
SaverLearning,0.689,4260.275,8.907,10242,0.960
SaverLearning,0.683,4270.480,8.754,10245,0.960
SaverLearning,0.700,4280.815,8.887,10247,0.960
SaverLearning,0.698,4291.152,8.871,10242,0.960
SaverLearning,0.690,4301.255,8.670,10245,0.960
SaverLearning,0.697,4311.346,8.668,10242,0.961
SaverLearning,0.684,4321.639,8.854,10247,0.961
SaverLearning,0.690,4331.884,8.805,10244,0.961
SaverLearning,0.696,4342.110,8.793,10242,0.961
SaverLearning,0.692,4352.435,8.878,10242,0.961
SaverLearning,0.693,4362.713,8.841,10244,0.961
SaverLearning,0.699,4373.008,8.838,10258,0.961
SaverLearning,0.705,4383.432,8.935,10241,0.961
SaverLearning,0.693,4393.628,8.771,10249,0.961
SaverLearning,0.716,4404.082,8.989,10249,0.961
SaverLearning,0.682,4414.483,8.955,10251,0.961
SaverLearning,0.684,4424.771,8.852,10248,0.962
SaverLearning,0.703,4435.264,9.026,10250,0.962
SaverLearning,0.683,4445.688,8.970,10246,0.962
SaverLearning,0.694,4456.089,8.949,10242,0.962
SaverLearning,0.694,4466.399,8.844,10244,0.962
SaverLearning,0.712,4476.847,8.970,10259,0.962
SaverLearning,0.688,4487.604,9.285,10249,0.962
SaverLearning,0.708,4498.087,9.010,10244,0.962
SaverLearning,0.692,4508.539,9.009,10241,0.962
SaverLearning,0.697,4518.931,8.935,10243,0.962
SaverLearning,0.693,4529.494,9.096,10247,0.962
SaverLearning,0.690,4539.885,8.928,10241,0.962
SaverLearning,0.722,4550.393,9.021,10254,0.963
SaverLearning,0.702,4560.937,9.053,10251,0.963
SaverLearning,0.703,4571.402,8.992,10242,0.963
SaverLearning,0.701,4581.889,9.017,10242,0.963
SaverLearning,0.689,4592.237,8.908,10243,0.963
SaverLearning,0.695,4602.737,9.058,10268,0.963
SaverLearning,0.709,4613.093,8.895,10242,0.963
SaverLearning,0.697,4623.478,8.914,10244,0.963
SaverLearning,0.690,4633.947,8.993,10245,0.963
SaverLearning,0.715,4644.565,9.117,10247,0.963
SaverLearning,0.724,4655.059,9.025,10248,0.963
SaverLearning,0.694,4665.374,8.860,10257,0.963
SaverLearning,0.703,4675.920,9.066,10246,0.963
SaverLearning,0.674,4686.305,8.948,10241,0.964
SaverLearning,0.741,4696.744,8.953,10253,0.964
SaverLearning,0.696,4707.333,9.119,10241,0.964
SaverLearning,0.715,4717.987,9.163,10243,0.964
SaverLearning,0.763,4728.707,9.165,10252,0.964
SaverLearning,0.690,4739.310,9.154,10244,0.964
SaverLearning,0.691,4749.948,9.175,10241,0.964
SaverLearning,0.711,4760.777,9.337,10248,0.964
SaverLearning,0.697,4771.380,9.146,10256,0.964
SaverLearning,0.689,4781.866,9.039,10251,0.964
SaverLearning,0.693,4792.327,9.007,10243,0.964
SaverLearning,0.704,4802.808,9.021,10241,0.964
SaverLearning,0.683,4813.245,9.000,10255,0.964
SaverLearning,0.690,4823.858,9.161,10252,0.964
SaverLearning,0.686,4834.602,9.207,10246,0.965
SaverLearning,0.709,4845.044,8.980,10255,0.965
SaverLearning,0.702,4855.652,9.125,10243,0.965
SaverLearning,0.703,4866.373,9.226,10257,0.965
SaverLearning,0.699,4876.951,9.097,10241,0.965
SaverLearning,0.696,4887.542,9.112,10242,0.965
SaverLearning,0.705,4898.149,9.111,10243,0.965
SaverLearning,0.702,4908.746,9.103,10247,0.965
SaverLearning,0.688,4919.101,8.906,10257,0.965
SaverLearning,0.714,4929.337,8.772,10246,0.965
SaverLearning,0.691,4939.757,8.937,10246,0.965
SaverLearning,0.688,4950.057,8.842,10245,0.965
SaverLearning,0.683,4960.402,8.905,10243,0.965
SaverLearning,0.691,4970.632,8.781,10245,0.965
SaverLearning,0.695,4980.865,8.787,10247,0.966
SaverLearning,0.712,4990.997,8.668,10243,0.966
SaverLearning,0.687,5001.243,8.815,10243,0.966
SaverLearning,0.697,5011.575,8.879,10241,0.966
SaverLearning,0.698,5021.932,8.895,10247,0.966
SaverLearning,0.694,5032.223,8.827,10247,0.966
SaverLearning,0.686,5042.545,8.870,10255,0.966
SaverLearning,0.755,5052.904,8.833,10249,0.966
SaverLearning,0.732,5063.227,8.823,10259,0.966
SaverLearning,0.746,5073.677,8.899,10262,0.966
SaverLearning,0.694,5084.009,8.878,10246,0.966
SaverLearning,0.695,5094.466,9.000,10259,0.966
SaverLearning,0.746,5104.692,8.731,10242,0.966
SaverLearning,0.694,5115.370,9.212,10246,0.966
SaverLearning,0.709,5125.808,8.949,10242,0.966
SaverLearning,0.686,5136.150,8.883,10241,0.967
SaverLearning,0.703,5146.730,9.078,10247,0.967
SaverLearning,0.692,5157.033,8.837,10248,0.967
SaverLearning,0.694,5167.360,8.877,10245,0.967
SaverLearning,0.694,5177.785,8.967,10261,0.967
SaverLearning,0.700,5188.150,8.903,10243,0.967
SaverLearning,0.698,5198.770,9.139,10246,0.967
SaverLearning,0.737,5209.183,8.912,10249,0.967
SaverLearning,0.698,5219.785,9.136,10253,0.967
SaverLearning,0.701,5230.165,8.912,10250,0.967
SaverLearning,0.712,5241.171,9.429,10244,0.967
SaverLearning,0.703,5252.633,9.838,10252,0.967
SaverLearning,0.734,5263.910,9.680,10245,0.967
SaverLearning,0.706,5274.878,9.425,10245,0.967
SaverLearning,0.699,5286.221,9.749,10244,0.967
SaverLearning,0.698,5297.539,9.705,10248,0.967
SaverLearning,0.699,5308.643,9.543,10251,0.968
SaverLearning,0.708,5319.817,9.571,10253,0.968
SaverLearning,0.704,5330.847,9.491,10251,0.968
SaverLearning,0.692,5342.018,9.618,10241,0.968
SaverLearning,0.708,5353.397,9.798,10243,0.968
SaverLearning,0.711,5364.229,9.272,10242,0.968
SaverLearning,0.723,5375.378,9.553,10241,0.968
SaverLearning,0.706,5386.674,9.707,10249,0.968
SaverLearning,0.706,5397.918,9.650,10249,0.968
SaverLearning,0.691,5409.233,9.725,10246,0.968
SaverLearning,0.701,5420.566,9.760,10242,0.968
SaverLearning,0.704,5431.645,9.519,10243,0.968
SaverLearning,0.702,5443.225,9.726,10244,0.968
SaverLearning,0.699,5454.256,9.466,10244,0.968
SaverLearning,0.703,5465.392,9.568,10255,0.968
SaverLearning,0.687,5476.589,9.646,10244,0.968
