Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.687,1120.956,7.709,10264,0.888
SaverLearning,0.682,1129.716,7.486,10246,0.889
SaverLearning,0.693,1138.506,7.486,10246,0.890
SaverLearning,0.698,1147.556,7.762,10249,0.890
SaverLearning,0.694,1156.733,7.890,10249,0.891
SaverLearning,0.687,1165.940,7.909,10246,0.892
SaverLearning,0.704,1175.179,7.913,10249,0.893
SaverLearning,0.675,1183.881,7.458,10246,0.894
SaverLearning,0.684,1192.611,7.373,10247,0.895
SaverLearning,0.677,1201.440,7.557,10245,0.895
SaverLearning,0.707,1210.043,7.304,10250,0.896
SaverLearning,0.712,1218.566,7.242,10244,0.897
SaverLearning,0.685,1227.269,7.429,10258,0.898
SaverLearning,0.678,1235.922,7.369,10250,0.898
SaverLearning,0.679,1244.530,7.319,10249,0.899
SaverLearning,0.684,1253.384,7.573,10241,0.900
SaverLearning,0.681,1262.164,7.503,10246,0.900
SaverLearning,0.677,1270.948,7.499,10262,0.901
SaverLearning,0.677,1279.542,7.320,10246,0.902
SaverLearning,0.685,1288.116,7.322,10242,0.902
SaverLearning,0.677,1296.680,7.306,10244,0.903
SaverLearning,0.700,1305.337,7.357,10249,0.904
SaverLearning,0.686,1313.863,7.264,10245,0.904
SaverLearning,0.668,1322.321,7.225,10241,0.905
SaverLearning,0.680,1330.663,7.075,10256,0.906
SaverLearning,0.687,1339.274,7.308,10247,0.906
SaverLearning,0.681,1347.907,7.400,10241,0.907
SaverLearning,0.672,1356.989,7.803,10242,0.907
SaverLearning,0.679,1365.958,7.680,10245,0.908
SaverLearning,0.717,1375.084,7.794,10243,0.909
SaverLearning,0.723,1384.347,7.952,10250,0.909
SaverLearning,0.689,1393.193,7.553,10252,0.910
SaverLearning,0.682,1402.248,7.743,10245,0.910
SaverLearning,0.686,1411.272,7.704,10258,0.911
SaverLearning,0.686,1420.293,7.730,10262,0.911
SaverLearning,0.670,1429.398,7.829,10253,0.912
SaverLearning,0.683,1438.332,7.641,10261,0.913
SaverLearning,0.694,1447.150,7.510,10248,0.913
SaverLearning,0.663,1455.840,7.442,10251,0.914
SaverLearning,0.680,1464.542,7.434,10247,0.914
SaverLearning,0.683,1473.188,7.357,10241,0.915
SaverLearning,0.686,1481.946,7.445,10246,0.915
SaverLearning,0.720,1490.705,7.447,10261,0.916
