Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,3.080,1289.567,1.092,162,0.730
SaverLearning,3.103,1293.730,1.008,161,0.731
SaverLearning,3.144,1298.002,1.069,165,0.731
SaverLearning,3.141,1302.164,0.973,164,0.732
SaverLearning,3.028,1306.189,0.953,162,0.732
SaverLearning,3.065,1310.286,0.988,163,0.733
SaverLearning,3.115,1314.340,0.899,161,0.733
SaverLearning,3.079,1318.368,0.909,163,0.733
SaverLearning,3.112,1322.475,0.953,164,0.734
SaverLearning,3.067,1326.570,0.983,162,0.735
SaverLearning,3.086,1330.895,1.185,165,0.735
SaverLearning,3.107,1335.036,0.988,162,0.736
SaverLearning,3.076,1339.192,1.031,161,0.736
SaverLearning,3.120,1343.392,1.031,161,0.737
SaverLearning,3.054,1347.379,0.889,163,0.737
SaverLearning,3.076,1351.414,0.916,162,0.738
SaverLearning,3.055,1355.522,1.003,163,0.738
SaverLearning,3.091,1359.663,1.000,162,0.739
SaverLearning,3.097,1363.845,1.031,166,0.739
SaverLearning,3.127,1368.087,1.060,162,0.740
SaverLearning,3.108,1372.299,1.051,162,0.740
SaverLearning,3.076,1376.530,1.106,162,0.741
SaverLearning,3.011,1380.544,0.961,161,0.741
SaverLearning,3.058,1384.557,0.914,164,0.741
SaverLearning,3.077,1388.667,0.988,162,0.742
SaverLearning,3.082,1392.804,1.011,164,0.742
SaverLearning,3.054,1396.909,1.007,163,0.743
SaverLearning,3.081,1401.112,1.073,161,0.743
SaverLearning,3.136,1405.375,1.075,162,0.744
SaverLearning,3.104,1409.681,1.147,163,0.744
SaverLearning,3.081,1413.936,1.122,164,0.745
SaverLearning,3.098,1418.073,0.992,162,0.745
SaverLearning,3.038,1422.344,1.177,161,0.746
SaverLearning,3.120,1426.510,1.000,161,0.746
SaverLearning,3.086,1430.729,1.082,165,0.747
SaverLearning,3.084,1434.829,0.969,162,0.747
SaverLearning,3.090,1438.930,0.960,163,0.748
SaverLearning,3.073,1443.145,1.093,163,0.748
SaverLearning,3.026,1447.333,1.112,163,0.749
SaverLearning,3.100,1451.686,1.197,162,0.749
SaverLearning,3.043,1455.767,0.993,163,0.749
SaverLearning,3.107,1460.061,1.138,161,0.750
SaverLearning,3.104,1464.318,1.105,163,0.750
SaverLearning,3.056,1468.482,1.059,161,0.750
SaverLearning,3.100,1472.532,0.908,161,0.751
SaverLearning,3.139,1476.795,1.075,161,0.751
SaverLearning,2.968,1480.745,0.937,164,0.752
SaverLearning,3.067,1484.938,1.076,164,0.752
SaverLearning,3.063,1489.003,0.956,161,0.752
SaverLearning,3.069,1493.052,0.936,161,0.753
SaverLearning,3.018,1497.106,0.988,161,0.753
SaverLearning,3.101,1501.214,0.960,163,0.754
SaverLearning,3.065,1505.487,1.153,161,0.754
SaverLearning,3.109,1509.661,1.015,161,0.754
SaverLearning,3.053,1513.773,1.014,161,0.755
SaverLearning,3.120,1517.963,1.024,161,0.755
SaverLearning,3.020,1521.979,0.955,161,0.756
SaverLearning,3.018,1526.007,0.965,162,0.756
SaverLearning,3.124,1530.133,0.959,164,0.756
SaverLearning,3.125,1534.156,0.858,164,0.757
SaverLearning,3.053,1538.173,0.921,164,0.757
SaverLearning,3.010,1542.153,0.926,162,0.758
SaverLearning,3.008,1546.164,0.958,162,0.758
SaverLearning,3.066,1550.010,0.745,162,0.759
SaverLearning,3.071,1553.919,0.803,165,0.759
SaverLearning,3.067,1557.769,0.748,162,0.760
SaverLearning,3.096,1561.737,0.834,163,0.760
SaverLearning,3.046,1565.611,0.789,164,0.761
SaverLearning,3.052,1569.461,0.761,161,0.761
SaverLearning,3.098,1573.431,0.831,165,0.762
SaverLearning,3.145,1577.559,0.937,161,0.762
SaverLearning,3.072,1581.497,0.823,162,0.763
SaverLearning,3.075,1585.591,0.967,165,0.763
SaverLearning,3.074,1589.693,0.983,161,0.764
SaverLearning,3.106,1593.775,0.934,161,0.764
SaverLearning,3.081,1597.856,0.955,164,0.764
SaverLearning,3.077,1601.939,0.962,161,0.765
SaverLearning,3.115,1605.810,0.726,164,0.765
SaverLearning,3.087,1609.669,0.736,161,0.766
SaverLearning,3.079,1613.495,0.717,164,0.766
SaverLearning,3.081,1617.355,0.743,163,0.767
SaverLearning,3.028,1621.139,0.722,167,0.767
SaverLearning,3.087,1625.053,0.788,162,0.768
SaverLearning,3.078,1628.936,0.770,164,0.768
SaverLearning,3.079,1632.889,0.833,162,0.769
SaverLearning,3.075,1636.784,0.782,161,0.769
SaverLearning,3.044,1640.659,0.791,162,0.770
SaverLearning,3.171,1644.620,0.752,163,0.770
SaverLearning,3.123,1648.622,0.837,165,0.771
SaverLearning,3.091,1652.506,0.757,161,0.771
SaverLearning,3.099,1656.423,0.778,161,0.771
SaverLearning,3.042,1660.285,0.778,167,0.772
SaverLearning,3.114,1664.188,0.752,163,0.772
SaverLearning,3.081,1668.109,0.801,162,0.773
SaverLearning,3.056,1672.000,0.798,161,0.773
SaverLearning,3.125,1675.979,0.818,163,0.774
SaverLearning,3.109,1679.906,0.783,161,0.774
SaverLearning,3.100,1683.865,0.821,162,0.775
SaverLearning,3.099,1687.840,0.840,162,0.775
SaverLearning,3.058,1691.820,0.883,161,0.775
SaverLearning,3.065,1695.739,0.817,163,0.776
SaverLearning,3.106,1699.697,0.811,162,0.776
SaverLearning,3.033,1703.513,0.749,162,0.776
SaverLearning,3.106,1707.437,0.783,165,0.777
SaverLearning,3.057,1711.343,0.809,162,0.777
SaverLearning,3.049,1715.157,0.732,164,0.778
SaverLearning,3.010,1718.983,0.780,162,0.778
SaverLearning,3.114,1722.976,0.838,162,0.779
SaverLearning,3.096,1726.819,0.714,163,0.779
SaverLearning,3.084,1730.650,0.711,161,0.779
SaverLearning,3.007,1734.362,0.673,164,0.780
SaverLearning,3.113,1738.186,0.677,161,0.780
SaverLearning,3.074,1742.049,0.751,161,0.781
SaverLearning,3.085,1745.980,0.805,161,0.781
SaverLearning,3.129,1749.970,0.820,161,0.782
SaverLearning,3.091,1753.879,0.781,161,0.782
SaverLearning,3.088,1757.822,0.811,163,0.783
SaverLearning,3.090,1761.638,0.694,163,0.783
SaverLearning,3.115,1765.645,0.855,163,0.783
SaverLearning,3.079,1769.537,0.779,164,0.784
SaverLearning,3.110,1773.425,0.743,163,0.784
SaverLearning,3.025,1777.215,0.733,164,0.785
SaverLearning,3.085,1781.168,0.830,162,0.785
SaverLearning,3.048,1785.093,0.839,161,0.786
SaverLearning,3.034,1789.021,0.852,163,0.786
SaverLearning,3.105,1792.960,0.797,163,0.786
SaverLearning,3.079,1796.917,0.838,165,0.787
SaverLearning,3.093,1800.827,0.780,166,0.787
SaverLearning,3.025,1804.699,0.807,163,0.788
SaverLearning,3.111,1808.705,0.856,163,0.788
SaverLearning,3.075,1812.627,0.809,162,0.788
SaverLearning,3.090,1816.526,0.771,162,0.789
SaverLearning,3.109,1820.484,0.811,162,0.789
SaverLearning,3.078,1824.465,0.863,161,0.789
SaverLearning,3.089,1828.393,0.801,164,0.790
SaverLearning,3.007,1832.205,0.765,162,0.790
SaverLearning,3.062,1836.034,0.729,163,0.791
SaverLearning,3.064,1839.839,0.707,162,0.791
SaverLearning,3.162,1843.779,0.741,164,0.791
SaverLearning,3.136,1847.738,0.784,165,0.792
SaverLearning,3.082,1851.631,0.776,166,0.792
SaverLearning,3.075,1855.429,0.692,162,0.793
SaverLearning,3.132,1859.376,0.780,164,0.793
SaverLearning,3.107,1863.212,0.698,164,0.793
SaverLearning,3.047,1867.109,0.814,163,0.794
SaverLearning,3.094,1871.073,0.833,163,0.794
SaverLearning,3.082,1874.896,0.707,161,0.795
SaverLearning,3.147,1878.793,0.718,162,0.795
SaverLearning,3.096,1882.719,0.793,166,0.795
SaverLearning,3.118,1886.613,0.740,161,0.796
SaverLearning,3.108,1890.519,0.761,163,0.796
SaverLearning,3.134,1894.386,0.700,162,0.797
SaverLearning,3.020,1898.240,0.796,161,0.797
SaverLearning,3.069,1902.254,0.899,166,0.797
SaverLearning,3.089,1906.206,0.823,162,0.798
SaverLearning,3.051,1910.177,0.875,162,0.798
SaverLearning,3.081,1914.159,0.858,164,0.799
SaverLearning,3.089,1918.210,0.915,162,0.799
SaverLearning,3.124,1922.193,0.819,162,0.799
SaverLearning,3.096,1926.139,0.810,163,0.800
SaverLearning,3.149,1930.160,0.830,162,0.800
SaverLearning,3.103,1934.192,0.880,165,0.800
SaverLearning,3.026,1938.067,0.813,162,0.800
SaverLearning,3.087,1941.932,0.746,163,0.801
SaverLearning,3.099,1945.946,0.876,163,0.801
SaverLearning,3.183,1949.972,0.806,161,0.801
SaverLearning,3.115,1953.966,0.840,165,0.802
SaverLearning,3.115,1958.006,0.885,161,0.802
SaverLearning,3.071,1961.968,0.851,164,0.802
SaverLearning,3.098,1965.927,0.821,164,0.803
SaverLearning,3.087,1969.848,0.795,161,0.803
SaverLearning,3.104,1973.809,0.817,164,0.803
SaverLearning,3.135,1977.761,0.779,162,0.804
SaverLearning,3.093,1981.656,0.766,162,0.804
SaverLearning,3.137,1985.606,0.776,163,0.804
SaverLearning,3.043,1989.453,0.770,164,0.805
SaverLearning,3.128,1993.311,0.696,162,0.805
SaverLearning,3.108,1997.187,0.733,164,0.806
SaverLearning,3.102,2001.120,0.793,161,0.806
SaverLearning,3.082,2004.979,0.739,164,0.806
SaverLearning,3.094,2008.905,0.794,162,0.807
SaverLearning,3.115,2012.814,0.755,163,0.807
SaverLearning,3.161,2016.773,0.760,161,0.807
SaverLearning,3.185,2020.744,0.745,163,0.808
SaverLearning,3.009,2024.615,0.826,166,0.808
SaverLearning,3.113,2028.463,0.703,161,0.808
SaverLearning,3.076,2032.414,0.839,161,0.809
SaverLearning,3.115,2036.344,0.780,163,0.809
SaverLearning,3.070,2040.241,0.790,166,0.809
SaverLearning,3.089,2044.106,0.743,164,0.810
SaverLearning,3.064,2047.947,0.741,161,0.810
SaverLearning,3.001,2051.674,0.693,161,0.810
SaverLearning,3.027,2055.446,0.714,163,0.811
SaverLearning,3.079,2059.307,0.747,162,0.811
SaverLearning,3.115,2063.201,0.744,162,0.811
SaverLearning,3.029,2067.015,0.748,164,0.812
SaverLearning,3.172,2070.935,0.713,161,0.812
SaverLearning,3.102,2074.811,0.740,163,0.812
SaverLearning,3.072,2078.780,0.853,163,0.813
SaverLearning,3.114,2082.641,0.710,162,0.813
SaverLearning,3.082,2086.503,0.743,161,0.813
SaverLearning,3.093,2090.416,0.781,161,0.814
SaverLearning,3.109,2094.523,0.951,165,0.814
SaverLearning,3.077,2098.541,0.896,163,0.814
SaverLearning,3.143,2102.547,0.821,161,0.814
SaverLearning,3.011,2106.547,0.940,163,0.815
SaverLearning,3.111,2110.604,0.900,162,0.815
SaverLearning,3.120,2114.644,0.881,163,0.815
SaverLearning,3.100,2118.599,0.818,161,0.816
SaverLearning,3.094,2122.533,0.802,162,0.816
SaverLearning,3.128,2126.443,0.745,163,0.816
SaverLearning,3.093,2130.276,0.707,165,0.817
SaverLearning,3.050,2134.099,0.736,162,0.817
SaverLearning,3.033,2137.983,0.814,164,0.817
SaverLearning,3.082,2141.838,0.738,165,0.817
SaverLearning,3.019,2145.741,0.845,168,0.818
SaverLearning,3.113,2149.741,0.846,162,0.818
SaverLearning,3.081,2153.557,0.703,162,0.818
SaverLearning,3.104,2157.486,0.788,161,0.818
SaverLearning,3.065,2161.319,0.733,165,0.819
SaverLearning,3.108,2165.321,0.853,163,0.819
SaverLearning,3.140,2169.287,0.787,165,0.819
SaverLearning,3.065,2173.193,0.802,162,0.820
SaverLearning,3.140,2177.194,0.820,163,0.820
SaverLearning,3.091,2181.116,0.791,162,0.820
SaverLearning,3.098,2185.002,0.752,161,0.821
SaverLearning,3.154,2188.961,0.765,166,0.821
SaverLearning,3.095,2192.848,0.754,161,0.821
SaverLearning,3.145,2196.864,0.826,161,0.821
SaverLearning,3.055,2200.845,0.885,161,0.822
SaverLearning,3.049,2204.783,0.850,161,0.822
SaverLearning,3.096,2208.770,0.852,162,0.822
SaverLearning,3.088,2212.729,0.832,162,0.823
